PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Josh Hart,NOP,25,6-5,215,Villanova,USA,2017,1,30,65,10.1,6.5,1.7,-3.1,3.20%,19.50%,15.00%,56.30%,8.40%
Josh Richardson,PHI,26,6-5,200,Tennessee,USA,2015,2,40,55,13.7,3.2,2.9,3.3,2.30%,7.50%,20.00%,53.30%,13.80%
Justin Anderson,BKN,26,6-5,231,Virginia,USA,2015,1,21,10,2.8,2.1,0.8,-0.1,0.80%,16.70%,16.20%,35.20%,9.90%
Kelan Martin,MIN,24,6-5,230,Butler,USA,Undrafted,Undrafted,Undrafted,31,6.4,3.1,0.7,-1.7,2.10%,15.40%,17.10%,50.60%,7.10%
Keldon Johnson,SAS,20,6-5,220,Kentucky,USA,2019,1,29,17,9.1,3.4,0.9,11.3,3.30%,14.60%,16.40%,71.10%,6.60%
Kentavious Caldwell-Pope,LAL,27,6-5,204,Georgia,USA,2013,1,8,69,9.3,2.1,1.6,3.5,2.10%,5.60%,14.20%,58.40%,8.50%
Lonnie Walker IV,SAS,21,6-5,204,Miami,USA,2018,1,18,61,6.4,2.3,1.1,-0.4,2.30%,11.00%,18.30%,50.70%,9.90%
Luke Kennard,DET,24,6-5,206,Duke,USA,2017,1,12,28,15.8,3.5,4.1,-2.1,1.00%,9.50%,19.30%,58.90%,18.80%
Malcolm Brogdon,IND,27,6-5,229,Virginia,USA,2016,2,36,54,16.5,4.9,7.1,2.3,2.80%,12.40%,24.90%,54.10%,35.00%
Marco Belinelli,SAS,34,6-5,220,None,Italy,2007,1,18,57,6.3,1.7,1.2,1.5,0.80%,9.70%,16.60%,53.20%,10.20%
Marial Shayok,PHI,24,6-5,198,Iowa State,Canada,2019,2,54,4,2.8,1.8,0.3,-23.2,3.30%,19.40%,24.30%,40.00%,5.30%
Matisse Thybulle,PHI,23,6-5,201,Washington,USA,2019,1,20,65,4.7,1.6,1.2,2.4,3.30%,4.90%,10.80%,53.90%,8.10%
Max Strus,CHI,24,6-5,215,DePaul,USA,Undrafted,Undrafted,Undrafted,2,2.5,0.5,0,105.8,16.70%,0.00%,15.80%,72.70%,0.00%
Melvin Frazier Jr.,ORL,23,6-5,215,Tulane,USA,2018,2,35,19,2.1,0.5,0.2,-15,1.40%,6.70%,12.90%,55.90%,3.90%
Michael Carter-Williams,ORL,28,6-5,190,Syracuse,USA,2013,1,11,45,7.2,3.3,2.4,1.4,5.00%,12.10%,17.50%,53.50%,19.20%
Miye Oni,UTA,22,6-5,206,Yale,USA,2019,2,58,10,3.5,1.7,0.4,-8.6,4.40%,12.10%,14.60%,51.20%,5.10%
Nassir Little,POR,20,6-5,220,North Carolina,USA,2019,1,25,48,3.6,2.3,0.5,-3.2,4.80%,12.00%,13.10%,50.50%,5.00%
Nickeil Alexander-Walker,NOP,21,6-5,205,Virginia Tech,Canada,2019,1,17,47,5.7,1.8,1.9,-3.6,1.50%,12.20%,23.30%,47.30%,21.20%
P.J. Tucker,HOU,35,6-5,245,Texas-Austin,USA,2006,2,35,72,6.9,6.6,1.6,3,4.20%,13.70%,8.70%,55.90%,6.10%
Pat Connaughton,MIL,27,6-5,209,Notre Dame,USA,2015,2,41,67,5.4,4.2,1.6,3.5,4.40%,15.10%,11.80%,56.50%,11.50%
Shai Gilgeous-Alexander,OKC,21,6-5,180,Kentucky,Canada,2018,1,11,70,19,5.9,3.3,3.5,2.00%,14.60%,23.50%,56.80%,14.80%
Shake Milton,PHI,23,6-5,205,Southern Methodist,USA,2018,2,54,40,9.4,2.2,2.6,0.1,1.80%,9.30%,18.60%,61.70%,18.20%
Spencer Dinwiddie,BKN,27,6-5,215,Colorado,USA,2014,2,38,64,20.6,3.5,6.8,1.1,1.50%,8.50%,28.70%,54.10%,34.40%
Sterling Brown,MIL,25,6-5,219,Southern Methodist,USA,2017,2,46,52,5.1,3.5,1,2.4,3.70%,16.80%,16.20%,48.60%,9.40%
Terance Mann,LAC,23,6-5,215,Florida State,USA,2019,2,48,41,2.4,1.3,1.3,0.1,2.60%,11.20%,12.30%,54.50%,20.90%
Theo Pinson,NYK,24,6-5,212,North Carolina,USA,Undrafted,Undrafted,Undrafted,33,3.6,1.6,1.7,-4.6,2.40%,10.10%,21.80%,37.00%,24.00%
Tim Hardaway Jr.,DAL,28,6-5,205,Michigan,USA,2013,1,24,71,15.8,3.3,1.9,5.9,1.10%,9.00%,20.40%,58.10%,9.60%
Treveon Graham,ATL,26,6-5,219,Virginia Commonwealth,USA,Undrafted,Undrafted,Undrafted,55,4.4,2.7,0.8,-6.2,5.00%,9.90%,13.00%,45.60%,6.90%
Ty Jerome,PHX,22,6-5,195,Virginia,USA,2019,1,24,31,3.3,1.5,1.4,-13.5,1.90%,12.00%,17.00%,42.50%,22.20%
Tyler Herro,MIA,20,6-5,195,Kentucky,USA,2019,1,13,55,13.5,4.1,2.2,-1.7,1.10%,13.10%,21.30%,55.00%,13.10%
Tyrone Wallace,ATL,26,6-5,198,California,USA,2016,2,60,14,2.9,1.6,0.9,-8.3,1.60%,12.30%,15.40%,38.90%,12.30%
Will Barton,DEN,29,6-5,181,Memphis,USA,2012,2,40,58,15.1,6.3,3.7,5.8,4.00%,14.70%,19.70%,54.90%,15.70%
Zach Norvell Jr.,GSW,22,6-5,205,Gonzaga,USA,2019,,,5,2,1.2,0.6,-32.3,0.00%,20.70%,14.70%,40.20%,9.10%
Zylan Cheatham,NOP,24,6-5,220,Arizona State,USA,Undrafted,Undrafted,Undrafted,4,3,2.3,0.8,-23.9,6.20%,12.80%,10.30%,66.70%,9.40%
Allonzo Trier,NYK,24,6-4,200,Arizona,USA,2018,,,24,6.5,1.2,1.2,-11.1,1.80%,7.80%,20.80%,62.00%,16.40%
Bruce Brown,DET,23,6-4,202,Miami,USA,2018,2,42,58,8.9,4.7,4,-4.3,3.80%,13.10%,15.90%,51.80%,20.80%
Buddy Hield,SAC,27,6-4,220,Oklahoma,Bahamas,2016,1,6,72,19.2,4.6,3,-3.1,2.50%,12.40%,26.30%,56.60%,15.30%
Coby White,CHI,20,6-4,195,North Carolina,USA,2019,1,7,65,13.2,3.5,2.7,-4.4,1.50%,12.80%,23.50%,50.60%,16.20%
D'Angelo Russell,MIN,24,6-4,193,Ohio State,USA,2015,1,2,45,23.1,3.9,6.3,-8.1,1.10%,10.70%,30.50%,55.60%,32.70%
Dejounte Murray,SAS,23,6-4,180,Washington,USA,2016,1,29,66,10.9,5.8,4.1,-4.2,4.00%,18.40%,20.70%,52.40%,23.20%
Denzel Valentine,CHI,26,6-4,220,Michigan State,USA,2016,1,14,36,6.8,2.1,1.2,-5,1.60%,13.80%,22.90%,51.10%,14.70%
Deonte Burton,OKC,26,6-4,240,Iowa State,USA,Undrafted,Undrafted,Undrafted,39,2.7,1.5,0.4,-12.7,1.70%,11.90%,17.30%,39.60%,7.60%
Derrick White,SAS,25,6-4,190,Colorado,USA,2017,1,29,68,11.3,3.3,3.5,1,2.00%,10.50%,18.30%,59.30%,20.30%
Donte DiVincenzo,MIL,23,6-4,203,Villanova,USA,2018,1,17,66,9.2,4.8,2.3,12.2,4.10%,14.00%,16.80%,55.70%,13.40%
Edmond Sumner,IND,24,6-4,196,Xavier,USA,2017,2,52,31,4.9,1.5,1.8,-2.6,2.40%,7.30%,16.70%,49.10%,16.70%
Frank Ntilikina,NYK,21,6-4,200,None,France,2017,1,8,57,6.3,2.1,3,-3.9,1.80%,8.20%,15.20%,49.70%,20.90%
Gary Harris,DEN,25,6-4,210,Michigan State,USA,2014,1,19,56,10.4,2.9,2.1,3.4,1.50%,7.70%,15.00%,51.90%,9.10%
Grayson Allen,MEM,24,6-4,198,Duke,USA,2018,1,21,38,8.7,2.2,1.4,-6,1.00%,10.30%,17.10%,60.90%,10.40%
J.P. Macura,CLE,25,6-4,203,Xavier,USA,2018,,,1,0,0,0,150,0.00%,0.00%,0.00%,0.00%,0.00%
Jacob Evans,MIN,23,6-4,210,Cincinnati,USA,2018,1,28,29,4.4,1.4,1.1,-11,1.90%,7.70%,16.70%,43.60%,12.00%
Jalen Lecque,PHX,20,6-4,185,None,USA,Undrafted,Undrafted,Undrafted,5,2,0.4,0.4,-20.2,0.00%,5.70%,18.60%,46.00%,11.80%
Jamal Murray,DEN,23,6-4,215,Kentucky,Canada,2016,1,7,59,18.5,4,4.8,5.3,2.40%,10.10%,24.80%,55.90%,22.80%
Javonte Green,BOS,26,6-4,205,Radford,USA,Undrafted,Undrafted,Undrafted,48,3.4,1.9,0.5,-2.6,5.10%,13.40%,14.90%,56.40%,7.90%
Jaylen Nowell,MIN,20,6-4,201,Washington,USA,2019,2,43,15,3.8,0.9,1.3,1.2,1.60%,6.50%,16.50%,47.10%,19.40%
Jerian Grant,WAS,27,6-4,198,Notre Dame,USA,2015,1,19,6,4.5,1,1.5,-3.6,2.20%,5.60%,16.60%,44.90%,16.10%
Jerome Robinson,WAS,23,6-4,190,Boston College,USA,2018,1,13,63,5.1,2,1.4,-1,1.20%,11.00%,15.50%,47.60%,12.30%
Joe Chealey,CHA,24,6-4,190,College of Charleston,USA,2018,,,4,0.5,0,0.3,-23.4,0.00%,0.00%,12.80%,12.70%,6.30%
Jordan Clarkson,UTA,28,6-4,194,Missouri,USA,2014,2,46,71,15.2,2.6,1.9,-0.5,2.80%,7.80%,25.40%,57.40%,13.00%
Jordan Poole,GSW,21,6-4,194,Michigan,USA,2019,1,28,57,8.8,2.1,2.4,-8.2,0.70%,8.70%,20.00%,45.40%,16.00%
Josh Okogie,MIN,21,6-4,213,Georgia Tech,Nigeria,2018,1,20,62,8.6,4.3,1.6,-4.7,5.00%,11.40%,14.80%,55.30%,8.90%
Josh Reaves,DAL,23,6-4,214,Penn State,USA,Undrafted,Undrafted,Undrafted,4,2,0.8,0.8,15.5,3.00%,6.30%,16.10%,40.50%,15.80%
Kent Bazemore,SAC,30,6-4,195,Old Dominion,USA,Undrafted,Undrafted,Undrafted,68,8.8,4.3,1.4,0.8,1.50%,14.40%,17.10%,49.90%,7.70%
Kevin Porter Jr.,CLE,20,6-4,203,Southern California,USA,2019,1,30,50,10,3.2,2.2,-11.2,1.80%,12.10%,20.20%,53.50%,14.70%
Landry Shamet,LAC,23,6-4,190,Wichita State,USA,2018,1,26,53,9.3,1.9,1.9,4.3,0.40%,5.80%,13.20%,58.00%,9.00%
Malik Beasley,MIN,23,6-4,187,Florida State,USA,2016,1,19,55,11.2,2.7,1.4,-1.9,1.40%,10.70%,20.80%,54.60%,9.30%
Matt Thomas,TOR,25,6-4,190,Iowa State,USA,Undrafted,Undrafted,Undrafted,41,4.9,1.5,0.5,4.2,1.80%,10.00%,15.20%,65.00%,7.60%
Rodney McGruder,LAC,28,6-4,205,Kansas State,USA,Undrafted,Undrafted,Undrafted,56,3.3,2.7,0.6,0.8,3.20%,12.30%,10.10%,47.70%,5.50%
Romeo Langford,BOS,20,6-4,216,Indiana,USA,2019,1,14,32,2.5,1.3,0.4,8.9,3.80%,6.50%,11.30%,43.40%,4.50%
Royce O'Neale,UTA,27,6-4,226,Baylor,USA,Undrafted,Undrafted,Undrafted,71,6.3,5.5,2.5,5.2,1.40%,16.50%,9.50%,57.80%,11.60%
Sindarius Thornwell,NOP,25,6-4,215,South Carolina,USA,2017,2,48,2,8,2,2,-7.4,0.00%,13.30%,17.60%,62.70%,14.30%
Talen Horton-Tucker,LAL,19,6-4,234,Iowa State,USA,2019,2,46,6,5.7,1.2,1,-9.5,2.20%,5.60%,18.00%,53.50%,10.70%
Terence Davis,TOR,23,6-4,201,Mississippi,USA,Undrafted,Undrafted,Undrafted,72,7.5,3.3,1.6,7.9,3.90%,13.70%,18.10%,58.80%,14.00%
Troy Daniels,DEN,28,6-4,200,Va Commonwealth,USA,Undrafted,Undrafted,Undrafted,47,4.3,1.1,0.4,0.4,2.00%,6.80%,15.50%,51.80%,4.70%
Victor Oladipo,IND,28,6-4,213,Indiana,USA,2013,1,2,19,14.5,3.9,2.9,-1.1,1.70%,11.60%,25.90%,50.60%,15.90%
Wayne Ellington,NYK,32,6-4,207,North Carolina,USA,2009,1,28,36,5.1,1.8,1.2,-3.1,0.70%,10.40%,14.60%,50.90%,11.70%
Wesley Matthews,MIL,33,6-4,220,Marquette,USA,Undrafted,Undrafted,Undrafted,67,7.4,2.5,1.4,12.2,1.30%,7.30%,12.30%,54.70%,7.00%
Anfernee Simons,POR,21,6-3,181,None,USA,2018,1,24,70,8.3,2.2,1.4,-7.6,1.50%,8.00%,18.00%,50.20%,9.80%
Austin Rivers,HOU,27,6-3,200,Duke,USA,2012,1,10,68,8.8,2.6,1.7,2.6,1.60%,8.90%,15.30%,54.20%,9.80%
Avery Bradley,LAL,29,6-3,180,Texas-Austin,USA,2010,1,19,49,8.6,2.3,1.3,7.4,1.50%,7.70%,15.30%,53.70%,7.00%
Ben McLemore,HOU,27,6-3,195,Kansas,USA,2013,1,7,71,10.1,2.2,0.8,5,1.20%,7.90%,15.70%,62.20%,5.00%
Brad Wanamaker,BOS,30,6-3,210,Pittsburgh,USA,Undrafted,Undrafted,Undrafted,71,6.9,2,2.5,5,1.60%,8.20%,15.20%,57.70%,18.10%
Bradley Beal,WAS,27,6-3,207,Florida,USA,2012,1,3,57,30.5,4.2,6.1,-4.5,2.40%,9.50%,33.80%,57.90%,28.50%
CJ McCollum,POR,28,6-3,190,Lehigh,USA,2013,1,10,70,22.2,4.2,4.4,0.5,1.70%,9.00%,25.70%,54.10%,18.50%
Cory Joseph,SAC,28,6-3,200,Texas-Austin,Canada,2011,1,29,72,6.4,2.6,3.5,-0.3,2.40%,8.20%,12.70%,51.70%,19.90%
De'Aaron Fox,SAC,22,6-3,185,Kentucky,USA,2017,1,5,51,21.1,3.8,6.8,-4,2.10%,9.90%,29.00%,55.80%,33.60%
Dion Waiters,LAL,28,6-3,210,Syracuse,USA,2012,1,4,10,11.1,2.4,2,7.8,0.90%,10.20%,24.30%,52.10%,15.60%
Dusty Hannahs,MEM,26,6-3,210,Arkansas,USA,2017,,,2,6,0.5,0,17.2,0.00%,6.30%,28.60%,60.70%,0.00%
E'Twaun Moore,NOP,31,6-3,191,Purdue,USA,2011,2,55,56,8.3,2.3,1.4,-2.2,2.70%,9.50%,19.60%,51.00%,11.00%
Elfrid Payton,NYK,26,6-3,195,Louisana-Lafayette,USA,2014,1,10,45,10,4.7,7.2,-3,3.90%,12.60%,19.00%,47.00%,34.70%
Elie Okobo,PHX,22,6-3,190,None,France,2018,2,31,55,4,1.6,2.1,-3.2,2.20%,10.20%,14.70%,51.60%,22.70%
Emmanuel Mudiay,UTA,24,6-3,200,None,Democratic Re...,2015,1,7,54,7.3,2.3,2.1,-2,2.10%,11.70%,21.80%,54.30%,21.20%
Eric Gordon,HOU,31,6-3,215,Indiana,USA,2008,1,7,36,14.4,2,1.5,0.4,0.80%,5.60%,21.50%,51.00%,8.00%
Frank Jackson,NOP,22,6-3,205,Duke,USA,2017,2,31,59,6.3,1.4,1,-3.4,2.50%,7.00%,20.30%,51.00%,10.70%
Gabe Vincent,MIA,24,6-3,200,California-Santa Barbara,USA,Undrafted,Undrafted,Undrafted,9,2.4,0.6,0.7,-15.9,0.00%,5.30%,19.60%,29.70%,12.00%
Gary Payton II,WAS,27,6-3,195,Oregon State,USA,Undrafted,Undrafted,Undrafted,29,3.9,2.8,1.7,-14.3,5.30%,12.70%,12.90%,47.30%,15.80%
George Hill,MIL,34,6-3,188,Indiana-Purdue Indianapolis,USA,2008,1,26,59,9.4,3,3.1,10.6,3.80%,8.60%,15.20%,65.90%,19.60%
Goran Dragic,MIA,34,6-3,190,None,Slovenia,2008,2,45,59,16.2,3.2,5.1,3.5,1.70%,9.00%,24.80%,57.30%,29.70%
JJ Redick,NOP,36,6-3,200,Duke,USA,2006,1,11,60,15.3,2.5,2,-1,0.60%,8.30%,19.70%,64.40%,10.70%
Ja Morant,MEM,20,6-3,174,Murray State,USA,2019,1,2,67,17.8,3.9,7.3,-0.6,2.40%,9.00%,25.60%,55.60%,35.40%
Jeff Teague,ATL,32,6-3,195,Wake Forest,USA,2009,1,19,59,10.9,2.4,5.2,-5.7,1.70%,7.40%,19.20%,55.70%,30.60%
Jordan Bone,DET,22,6-3,180,Tennessee,USA,2019,2,57,10,1.2,0.4,0.8,-2.9,0.00%,9.10%,17.10%,30.00%,23.50%
Jrue Holiday,NOP,30,6-3,205,UCLA,USA,2009,1,17,61,19.1,4.8,6.7,0.5,3.40%,9.50%,24.10%,53.70%,28.40%
Khyri Thomas,DET,24,6-3,210,Creighton,USA,2018,2,38,8,2.1,0.1,0.4,-28.7,1.20%,0.00%,14.90%,45.30%,9.70%
Kris Dunn,CHI,26,6-3,205,Providence,USA,2016,1,5,51,7.3,3.6,3.4,-0.1,1.70%,13.20%,14.50%,51.00%,19.80%
Luguentz Dort,OKC,21,6-3,215,Arizona State,Canada,Undrafted,Undrafted,Undrafted,36,6.8,2.3,0.8,4.4,3.00%,6.60%,13.90%,50.60%,4.50%
Malik Monk,CHA,22,6-3,200,Kentucky,USA,2017,1,11,55,10.3,2.9,2.1,-10.5,2.10%,10.80%,22.00%,53.00%,16.80%
Malik Newman,CLE,23,6-3,190,Kansas,USA,2018,,,1,2,0,0,-30.4,0.00%,0.00%,57.10%,34.70%,0.00%
Marcus Smart,BOS,26,6-3,220,Oklahoma State,USA,2014,1,6,60,12.9,3.8,4.9,7.3,2.00%,8.90%,18.30%,51.80%,21.40%
Markelle Fultz,ORL,22,6-3,209,Washington,USA,2017,1,1,72,12.1,3.3,5.1,-1.7,2.00%,10.00%,21.00%,51.70%,27.30%
Matthew Dellavedova,CLE,29,6-3,200,St.Mary's College of California,Australia,Undrafted,Undrafted,Undrafted,57,3.1,1.3,3.2,-1.2,2.20%,6.70%,12.80%,46.30%,29.70%
Michael Frazier II,HOU,26,6-3,200,Florida,USA,Undrafted,Undrafted,Undrafted,13,2.1,0.8,0.2,-16,0.60%,6.70%,11.50%,38.40%,2.10%
Mychal Mulder,GSW,26,6-3,184,Kentucky,Canada,Undrafted,Undrafted,Undrafted,7,11,3.3,1.1,6.2,1.60%,9.30%,16.50%,53.30%,5.30%
Naz Mitrou-Long,IND,26,6-3,218,Iowa State,Canada,Undrafted,Undrafted,Undrafted,5,2.8,1.4,1.6,20.2,0.00%,11.90%,17.70%,41.20%,25.00%
Norman Powell,TOR,27,6-3,215,UCLA,USA,2015,2,46,52,16,3.7,1.8,4.6,1.70%,9.80%,21.00%,62.40%,9.50%
Quinndary Weatherspoon,SAS,23,6-3,205,Mississippi State,USA,2019,2,49,11,1.1,0.6,1,-13.7,1.10%,7.40%,10.70%,33.60%,18.30%
Rayjon Tucker,UTA,22,6-3,209,Arkansas-Little Rock,USA,Undrafted,Undrafted,Undrafted,20,3.1,1,0.3,-6.9,1.70%,11.30%,15.20%,58.40%,4.30%
Reggie Jackson,LAC,30,6-3,208,Boston College,USA,2011,1,24,31,11.9,3,4.1,6.7,2.30%,9.40%,22.90%,52.90%,26.30%
Ricky Rubio,PHX,29,6-3,190,None,Spain,2009,1,5,65,13,4.7,8.8,4,2.30%,12.80%,19.90%,53.50%,37.70%
Russell Westbrook,HOU,31,6-3,200,UCLA,USA,2008,1,4,57,27.2,7.9,7,3.1,4.40%,15.70%,33.00%,53.60%,34.00%
Ryan Arcidiacono,CHI,26,6-3,195,Villanova,USA,Undrafted,Undrafted,Undrafted,58,4.5,1.9,1.7,-4,1.90%,9.80%,12.10%,55.10%,14.30%
Stephen Curry,GSW,32,6-3,185,Davidson,USA,2009,1,7,5,20.8,5.2,6.6,-15.3,2.30%,16.20%,28.60%,55.70%,35.50%
Tyler Johnson,BKN,28,6-3,186,Fresno State,USA,Undrafted,Undrafted,Undrafted,39,7,1.9,1.9,-5.7,2.30%,7.60%,17.70%,50.40%,15.30%
Zhaire Smith,PHI,21,6-3,205,Texas Tech,USA,2018,1,16,7,1.1,0.3,0.3,-12.3,0.00%,8.00%,16.50%,31.30%,8.30%
Brandon Knight,DET,28,6-2,182,Kentucky,USA,2011,1,8,25,7.3,1.6,2.8,-7.6,0.90%,9.30%,20.70%,50.30%,21.60%
Bryn Forbes,SAS,26,6-2,205,Michigan State,USA,Undrafted,Undrafted,Undrafted,63,11.2,2,1.7,-6.8,0.70%,7.10%,18.50%,57.00%,9.70%
Chasson Randle,GSW,27,6-2,185,Stanford,USA,2015,,,3,1.7,0.7,1.7,-2,0.00%,5.30%,8.00%,37.70%,16.10%
Damian Lillard,POR,29,6-2,195,Weber State,USA,2012,1,6,66,30,4.3,8,1.4,1.30%,9.20%,29.40%,62.70%,33.50%
Daryl Macon,MIA,24,6-2,185,Arkansas,USA,2018,,,4,0.8,0,0.3,7.6,0.00%,0.00%,16.70%,50.00%,14.30%
De'Anthony Melton,MEM,22,6-2,200,Southern California,USA,2018,2,46,60,7.6,3.7,2.9,5.1,3.50%,13.70%,18.50%,50.10%,19.60%
Dennis Smith Jr.,NYK,22,6-2,205,North Carolina State,USA,2017,1,9,34,5.5,2.3,2.9,-17.1,3.40%,10.20%,22.30%,39.90%,29.70%
Derrick Rose,DET,31,6-2,200,Memphis,USA,2008,1,1,50,18.1,2.4,5.6,-3.4,2.10%,7.10%,30.30%,55.50%,37.30%
Jeremiah Martin,BKN,24,6-2,185,Memphis,USA,Undrafted,Undrafted,Undrafted,9,7.1,1.1,2,-8.4,1.00%,8.90%,26.80%,54.10%,30.00%
Jeremy Pargo,GSW,34,6-2,219,Gonzaga,USA,2009,0,0,3,8.3,1,2.7,2.4,2.40%,4.80%,26.80%,55.70%,30.80%
Kendrick Nunn,MIA,24,6-2,190,Oakland,USA,Undrafted,Undrafted,Undrafted,67,15.3,2.7,3.3,1.2,1.10%,7.90%,23.60%,53.40%,18.20%
Kyrie Irving,BKN,28,6-2,195,Duke,Australia,2011,1,1,20,27.4,5.2,6.4,-0.4,3.20%,12.00%,31.80%,59.50%,33.10%
Matt Mooney,CLE,25,6-2,199,Texas Tech,USA,Undrafted,Undrafted,Undrafted,4,0.5,0.8,0.3,17.5,0.00%,15.80%,8.00%,25.00%,7.10%
Monte Morris,DEN,25,6-2,183,Iowa State,USA,2017,2,51,73,9,1.9,3.5,0.8,1.40%,6.70%,16.80%,54.50%,21.90%
Nigel Williams-Goss,UTA,25,6-2,190,Gonzaga,USA,2017,2,55,10,1.4,0.6,0.6,4.5,3.70%,7.00%,16.10%,41.50%,15.80%
Seth Curry,DAL,29,6-2,185,Duke,USA,Undrafted,Undrafted,Undrafted,64,12.4,2.3,1.9,3.4,1.60%,7.00%,17.60%,64.30%,11.70%
Cameron Payne,PHX,25,6-1,183,Murray State,USA,2015,1,14,8,10.9,3.9,3,23.1,2.30%,13.10%,18.20%,61.20%,18.20%
Chris Paul,OKC,35,6-1,175,Wake Forest,USA,2005,1,4,70,17.6,5,6.7,6.9,1.20%,14.30%,22.80%,61.00%,32.40%
Collin Sexton,CLE,21,6-1,190,Alabama,USA,2018,1,8,65,20.8,3.1,3,-9.2,2.80%,6.90%,26.40%,56.00%,14.60%
Darius Garland,CLE,20,6-1,192,Vanderbilt,USA,2019,1,5,59,12.3,1.9,3.9,-8.7,1.40%,4.60%,20.10%,49.80%,18.20%
Dennis Schroder,OKC,26,6-1,172,None,Germany,2013,1,17,65,18.9,3.6,4,5.5,1.00%,9.90%,26.20%,57.50%,22.20%
Devonte' Graham,CHA,25,6-1,195,Kansas,USA,2018,2,34,63,18.2,3.4,7.5,-4.5,1.80%,7.80%,24.30%,53.70%,34.50%
Donovan Mitchell,UTA,23,6-1,215,Louisville,USA,2017,1,13,69,24,4.4,4.3,2.6,2.30%,10.10%,30.30%,55.80%,21.40%
Eric Bledsoe,MIL,30,6-1,214,Kentucky,USA,2010,1,18,61,14.9,4.6,5.4,11.8,2.50%,12.10%,23.30%,57.10%,27.50%
Fred VanVleet,TOR,26,6-1,197,Wichita State,USA,Undrafted,Undrafted,Undrafted,54,17.6,3.8,6.6,4.8,0.90%,8.80%,21.80%,55.30%,28.10%
Jalen Brunson,DAL,23,6-1,190,Villanova,USA,2018,2,33,57,8.2,2.4,3.3,7.6,2.10%,10.00%,19.90%,55.30%,26.50%
Jevon Carter,PHX,24,6-1,200,West Virginia,USA,2018,2,32,58,4.9,2,1.4,0.7,3.10%,9.00%,12.70%,56.30%,12.90%
Josh Magette,ORL,30,6-1,160,Alabama Huntsville,USA,2012,0,0,8,1.5,0.8,0.6,2.4,2.20%,12.80%,22.60%,37.80%,23.80%
Justin Robinson,WAS,22,6-1,195,Virginia Tech,USA,2019,,,9,1.4,0.6,0.8,29.9,2.20%,9.80%,13.30%,54.20%,19.40%
Kadeem Allen,NYK,27,6-1,200,Arizona,USA,2017,2,53,10,5,0.9,2.1,-10.1,1.60%,6.50%,19.10%,51.20%,25.90%
Ky Bowman,GSW,23,6-1,187,Boston College,USA,Undrafted,Undrafted,Undrafted,45,7.4,2.7,2.9,-8.4,2.20%,9.30%,16.80%,49.40%,20.20%
Kyle Guy,SAC,22,6-1,167,Virginia,USA,2019,2,55,3,1.3,0.3,0.3,-45.8,0.00%,9.10%,20.00%,40.00%,12.50%
Langston Galloway,DET,28,6-1,200,St. Joseph's (PA),USA,Undrafted,Undrafted,Undrafted,66,10.3,2.3,1.5,-4.4,1.90%,6.80%,14.90%,58.40%,8.90%
Lou Williams,LAC,33,6-1,175,None,USA,2005,2,45,65,18.2,3.1,5.6,4,1.60%,8.10%,27.10%,54.60%,29.40%
Mike Conley,UTA,32,6-1,175,Ohio State,USA,2007,1,4,47,14.4,3.2,4.4,2.1,2.40%,8.30%,22.30%,53.70%,23.60%
Patrick Beverley,LAC,31,6-1,180,Arkansas,USA,2009,2,42,51,7.9,5.2,3.6,10.2,4.00%,14.50%,13.10%,56.00%,18.00%
Patty Mills,SAS,31,6-1,180,St.Mary's College of California,Australia,2009,2,55,66,11.6,1.6,1.8,4.1,1.40%,5.40%,19.30%,59.20%,11.20%
Quinn Cook,LAL,27,6-1,180,Duke,USA,Undrafted,Undrafted,Undrafted,44,5.1,1.2,1.1,4.5,2.00%,7.10%,20.10%,50.90%,13.90%
Rajon Rondo,LAL,34,6-1,180,Kentucky,USA,2006,1,21,48,7.1,3,5,1.4,2.20%,11.90%,18.40%,49.40%,34.00%
Raul Neto,PHI,28,6-1,180,None,Brazil,2013,2,47,54,5.1,1.1,1.8,2.8,1.60%,7.20%,18.10%,56.70%,21.80%
T.J. McConnell,IND,28,6-1,190,Arizona,USA,2015,0,,71,6.5,2.7,5,1.1,2.80%,10.70%,16.70%,54.00%,35.40%
Terry Rozier,CHA,26,6-1,190,Louisville,USA,2015,1,16,63,18,4.4,4.1,-9,2.20%,10.70%,23.20%,55.30%,20.90%
Trae Young,ATL,21,6-1,180,Oklahoma,USA,2018,1,5,60,29.6,4.3,9.3,-4.9,1.40%,10.00%,33.90%,59.50%,42.30%
Aaron Holiday,IND,23,6-0,185,UCLA,USA,2018,1,23,66,9.5,2.4,3.4,2.2,1.30%,7.70%,18.20%,52.10%,18.80%
Brandon Goodwin,ATL,24,6-0,180,Florida Gulf Coast,USA,Undrafted,Undrafted,Undrafted,34,6.1,2.1,1.5,-13.8,2.30%,13.20%,22.00%,50.70%,20.80%
Derrick Walton Jr.,DET,25,6-0,185,Michigan,USA,Undrafted,Undrafted,Undrafted,26,2,0.6,1,-0.9,0.70%,5.40%,7.90%,61.70%,15.50%
Ish Smith,WAS,31,6-0,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,68,10.9,3.2,4.9,-3.9,1.50%,10.30%,18.60%,50.90%,26.60%
