PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Festus Ezeli,GSW,25,6-11,265,Vanderbilt,Nigeria,2012,1,30,46,4.4,3.4,0.2,1.4,11.50%,16.50%,17.30%,58.00%,2.80%
Evan Turner,BOS,26,6-7,220,Ohio State,USA,2010,1,2,82,9.5,5.1,5.5,-1.8,1.70%,16.30%,19.30%,48.20%,30.20%
Evan Fournier,ORL,22,6-7,205,None,France,2012,1,20,58,12,2.6,2.1,-4.1,1.80%,7.80%,19.70%,54.60%,11.50%
Ersan Ilyasova,MIL,28,6-10,235,None,Turkey,2005,2,36,58,11.5,4.8,1,1.3,6.20%,15.70%,21.70%,55.40%,7.00%
Erick Green,DEN,24,6-4,185,Virginia Tech,USA,2013,2,46,43,3.4,0.7,0.9,-9.3,1.50%,6.00%,18.10%,43.60%,16.50%
Eric Moreland,SAC,23,6-10,218,Oregon State,USA,Undrafted,Undrafted,Undrafted,3,0.7,0.3,0,54.3,0.00%,50.00%,20.00%,100%,0.00%
Eric Gordon,NOP,26,6-4,215,Indiana,USA,2008,1,7,61,13.4,2.6,3.8,1.8,1.40%,6.50%,19.60%,54.40%,17.70%
Eric Bledsoe,PHX,25,6-1,195,Kentucky,USA,2010,1,18,81,17,5.2,6.1,0.7,2.60%,12.10%,23.30%,55.50%,27.30%
Enes Freedom,OKC,23,6-11,245,None,Turkey,2011,1,3,75,15.5,8.9,0.7,-0.7,12.80%,19.10%,23.80%,56.40%,4.40%
Elton Brand,ATL,36,6-9,254,Duke,USA,1999,1,1,36,2.7,2.8,0.6,1.2,5.70%,14.40%,11.40%,45.70%,7.00%
Elliot Williams,PHI,26,-,-,Memphis,USA,2010,1,22,13,2.8,0.6,0.9,5.5,0.00%,6.50%,16.20%,47.70%,15.00%
Elijah Millsap,UTA,27,6-6,215,Alabama-Birmingham,USA,Undrafted,Undrafted,Undrafted,47,5.3,3.2,1.2,3.9,3.00%,12.60%,16.40%,45.00%,10.10%
Elfrid Payton,ORL,21,6-4,185,Louisana-Lafayette,USA,2014,1,10,82,8.9,4.3,6.5,-3.4,4.20%,9.90%,17.90%,45.60%,31.40%
Ekpe Udoh,LAC,28,6-10,245,Baylor,USA,2010,1,6,33,0.9,0.8,0.2,-4.9,5.70%,14.00%,12.20%,51.90%,10.70%
Ed Davis,LAL,26,6-10,240,North Carolina,USA,2010,1,13,79,8.3,7.6,1.2,-6.6,11.80%,20.80%,14.40%,59.40%,8.20%
Earl Clark,BKN,27,6-10,234,Louisville,USA,2009,1,14,10,2.7,2.3,0.3,-10.9,1.00%,21.00%,17.40%,42.50%,5.80%
Earl Barron,PHX,33,7-0,250,Memphis,USA,Undrafted,Undrafted,Undrafted,16,2,1.8,0.3,-16.9,8.00%,11.80%,15.10%,36.10%,6.00%
E'Twaun Moore,CHI,26,6-4,191,Purdue,USA,2011,2,55,56,2.7,0.8,0.6,-1.3,2.40%,6.60%,14.00%,50.40%,10.60%
Dwyane Wade,MIA,33,6-4,220,Marquette,USA,2003,1,5,62,21.5,3.5,4.8,-2.1,3.20%,8.50%,33.80%,53.40%,30.00%
Dwight Powell,DAL,23,6-11,240,Stanford,Canada,2014,2,45,29,3.1,1.7,0.3,1.1,7.10%,14.70%,16.60%,55.20%,5.80%
Dwight Howard,HOU,29,6-11,275,None,USA,2004,1,1,41,15.8,10.5,1.2,9.3,9.20%,25.90%,23.20%,59.60%,7.20%
Dwight Buycks,LAL,26,6-3,190,Marquette,USA,Undrafted,Undrafted,Undrafted,6,8.7,2,2.3,-8.2,1.70%,8.30%,20.70%,58.60%,20.60%
Drew Gordon,PHI,24,6-9,245,New Mexico,USA,Undrafted,Undrafted,Undrafted,9,1.9,2,0.2,-20.8,8.30%,16.20%,15.50%,42.80%,4.40%
Drew Gooden,WAS,33,6-10,250,Kansas,USA,2002,1,4,51,5.4,4.4,1,0.1,8.50%,16.60%,16.70%,46.90%,8.90%
Draymond Green,GSW,25,6-7,230,Michigan State,USA,2012,2,35,79,11.7,8.2,3.7,15.8,4.60%,19.50%,16.90%,54.00%,15.50%
Doug McDermott,CHI,23,6-8,225,Creighton,USA,2014,1,11,36,3,1.2,0.2,-15.1,1.90%,11.30%,18.00%,48.00%,3.30%
Dorell Wright,POR,29,6-9,205,None,USA,2004,1,19,48,4.6,2.3,0.9,5.5,2.30%,15.70%,16.40%,52.50%,10.20%
Donatas Motiejunas,HOU,24,7-0,255,None,Lithuania,2011,1,20,71,12,5.9,1.8,2.7,6.60%,14.00%,19.00%,55.30%,10.90%
Donald Sloan,IND,27,6-3,205,Texas A&M,USA,Undrafted,Undrafted,Undrafted,53,7.4,2.7,3.6,-4.2,1.00%,11.50%,18.10%,50.30%,29.10%
Dirk Nowitzki,DAL,37,7-0,245,None,Germany,1998,1,9,77,17.3,5.9,1.9,4.4,2.00%,18.30%,24.40%,56.00%,10.10%
Dion Waiters,OKC,23,6-4,225,Syracuse,USA,2012,1,4,80,11.8,2.4,2,1.7,1.70%,6.60%,21.80%,46.00%,11.60%
Dewayne Dedmon,ORL,25,7-0,245,Southern California,USA,Undrafted,Undrafted,Undrafted,59,3.7,5,0.2,-0.6,13.50%,20.80%,12.40%,56.80%,1.60%
Devyn Marble,ORL,22,6-6,200,Iowa,USA,2014,2,56,16,2.3,1.9,1.1,-1.1,2.20%,12.70%,12.20%,36.20%,10.20%
Devin Harris,DAL,32,6-3,192,Wisconsin,USA,2004,1,5,76,8.8,1.8,3.1,3.4,0.70%,7.20%,17.50%,55.90%,20.70%
Derrick Williams,SAC,24,6-8,240,Arizona,USA,2011,1,2,74,8.3,2.7,0.7,-7.7,2.90%,10.30%,18.50%,54.00%,5.70%
Derrick Rose,CHI,26,6-3,190,Memphis,USA,2008,1,1,51,17.7,3.2,4.9,3.7,2.20%,7.50%,30.50%,49.30%,28.90%
Derrick Favors,UTA,23,6-10,262,Georgia Tech,USA,2010,1,3,74,16,8.2,1.5,1.5,9.00%,18.50%,23.70%,55.80%,9.00%
Deron Williams,BKN,31,6-3,200,Illinois,USA,2005,1,3,68,13,3.5,6.6,0.2,1.40%,9.90%,21.90%,50.40%,32.60%
Dennis Schroder,ATL,21,6-1,168,None,Germany,2013,1,17,77,10,2.1,4.1,0.2,2.00%,8.90%,26.70%,51.60%,37.30%
DeMarre Carroll,ATL,28,6-8,212,Missouri,USA,2009,1,27,70,12.6,5.3,1.7,5.6,4.80%,12.50%,16.50%,60.30%,8.30%
DeMarcus Cousins,SAC,24,6-11,270,Kentucky,USA,2010,1,5,59,24.1,12.7,3.6,1.1,9.60%,26.90%,33.40%,54.50%,20.20%
DeMar DeRozan,TOR,25,6-7,220,Southern California,USA,2009,1,9,60,20.1,4.6,3.5,2.7,2.00%,11.30%,28.20%,51.00%,17.40%
DeJuan Blair,WAS,26,6-7,270,Pittsburgh,USA,2009,2,37,29,1.9,1.9,0.1,-14.3,9.20%,20.70%,17.20%,46.90%,2.90%
DeAndre Jordan,LAC,26,6-11,265,Texas A&M,USA,2008,2,35,82,11.5,15,0.7,11.7,14.40%,28.90%,13.40%,63.80%,3.00%
David West,IND,34,6-9,250,Xavier,USA,2003,1,18,66,11.7,6.8,3.4,-1.2,5.60%,17.10%,20.80%,50.80%,19.90%
David Wear,SAC,24,6-10,230,UCLA,USA,Undrafted,Undrafted,Undrafted,2,0,1,0.5,-60,16.70%,0.00%,8.70%,0.00%,14.30%
David Stockton,SAC,24,5-11,165,Gonzaga,USA,2014,0,0,3,2.7,0.7,3,33.8,0.00%,4.40%,15.00%,46.30%,33.30%
David Lee,GSW,32,6-9,245,Florida,USA,2005,1,30,49,7.9,5.2,1.7,1.3,8.60%,19.00%,19.20%,54.10%,14.20%
Darren Collison,SAC,27,6-0,175,UCLA,USA,2009,1,21,45,16.1,3.2,5.6,0.8,1.30%,7.60%,20.60%,57.50%,26.30%
Darrell Arthur,DEN,27,6-9,235,Kansas,USA,2008,1,27,58,6.6,2.9,1,0.4,4.90%,11.20%,19.90%,46.60%,9.60%
Darius Morris,BKN,24,6-4,195,Michigan,USA,2011,2,41,38,2.2,0.7,1.3,-10,2.10%,6.70%,19.00%,37.70%,28.10%
Darius Miller,NOP,25,6-8,225,Kentucky,USA,2012,2,46,5,0.4,0.2,0.4,-13.5,0.00%,2.70%,8.40%,14.30%,7.40%
Dante Exum,UTA,19,6-6,190,None,Australia,2014,1,5,82,4.8,1.6,2.4,2.7,1.60%,5.70%,13.70%,45.70%,16.90%
Dante Cunningham,NOP,28,6-8,230,Villanova,USA,2009,2,33,66,5.2,3.9,0.8,-0.4,4.50%,11.30%,10.90%,47.30%,4.50%
Danny Green,SAS,28,6-6,215,North Carolina,USA,2009,2,46,81,11.7,4.2,2,9.8,2.50%,12.20%,17.00%,59.60%,10.10%
Danny Granger,PHX,32,6-9,222,New Mexico,USA,2005,1,17,30,6.3,2.7,0.6,-9.5,3.50%,10.20%,15.60%,52.70%,4.90%
Danilo Gallinari,DEN,26,6-10,225,None,Italy,2008,1,6,59,12.4,3.7,1.4,1.2,2.00%,13.00%,21.40%,56.30%,9.40%
Damjan Rudez,IND,29,6-10,200,None,Croatia,Undrafted,Undrafted,Undrafted,68,4.8,0.7,0.8,0.1,0.70%,3.70%,13.40%,59.10%,7.90%
Damian Lillard,POR,24,6-3,195,Weber State,USA,2012,1,6,82,21,4.6,6.2,5.3,1.60%,10.70%,26.20%,56.00%,28.50%
Dahntay Jones,LAC,34,6-6,225,Duke,USA,2003,1,20,33,0.6,0.3,0.1,-26.3,0.70%,8.10%,9.40%,40.60%,2.70%
D.J. Augustin,OKC,27,6-0,183,Texas-Austin,USA,2008,1,9,82,9.5,2,4.3,-2.3,0.90%,7.10%,19.40%,52.70%,28.60%
Courtney Lee,MEM,29,6-5,200,Western Kentucky,USA,2008,1,22,77,10.1,2.3,2,2.2,0.90%,6.90%,14.80%,55.50%,9.60%
Cory Joseph,SAS,23,6-3,190,Texas-Austin,Canada,2011,1,29,79,6.8,2.4,2.4,6.2,3.20%,10.10%,16.60%,56.40%,20.50%
Cory Jefferson,BKN,24,6-9,218,Baylor,USA,2014,2,60,50,3.7,2.9,0.3,8.2,8.70%,17.30%,17.00%,48.00%,4.70%
Corey Brewer,HOU,29,6-9,186,Florida,USA,2007,1,7,80,11.5,3.7,2.2,-0.5,3.60%,10.10%,20.60%,50.70%,13.10%
Cole Aldrich,NYK,26,6-11,250,Kansas,USA,2010,1,11,61,5.5,5.5,1.2,-13.5,9.90%,24.90%,17.80%,51.30%,14.30%
Cody Zeller,CHA,22,7-0,240,Indiana,USA,2013,1,4,62,7.6,5.8,1.6,1.2,6.40%,17.50%,15.30%,53.00%,10.60%
Clint Capela,HOU,21,6-10,240,None,Switzerland,2014,1,25,12,2.7,3,0.2,5,9.90%,21.80%,20.60%,40.90%,3.70%
Cleanthony Early,NYK,24,6-8,220,Wichita State,USA,2014,2,34,39,5.4,2.5,0.9,-12.3,3.20%,12.20%,19.00%,44.70%,10.20%
Chuck Hayes,TOR,32,6-6,240,Kentucky,USA,Undrafted,Undrafted,Undrafted,29,1.7,1.8,0.7,8.8,7.10%,13.90%,10.40%,49.20%,10.50%
Chris Paul,LAC,30,6-0,175,Wake Forest,USA,2005,1,4,82,19.1,4.6,10.2,12.7,1.90%,11.10%,23.20%,59.60%,44.10%
Chris Kaman,POR,33,7-0,265,Central Michigan,USA,2003,1,6,74,8.6,6.5,0.9,-0.7,10.50%,23.50%,22.20%,53.70%,7.90%
Chris Johnson,UTA,25,6-6,201,Dayton,USA,Undrafted,Undrafted,Undrafted,29,5.7,1.9,0.5,-3.2,1.40%,8.60%,13.90%,51.50%,4.60%
Chris Douglas-Roberts,LAC,28,6-7,210,Memphis,USA,2008,2,40,12,1.6,1,0.3,-4.3,1.00%,13.80%,10.80%,38.70%,5.80%
Chris Copeland,IND,31,6-8,235,Colorado,USA,Undrafted,Undrafted,Undrafted,50,6.2,2.2,1,-2.6,2.70%,10.60%,20.60%,46.80%,10.20%
Chris Bosh,MIA,31,6-11,235,Georgia Tech,USA,2003,1,4,44,21.1,7,2.2,-4.1,3.20%,17.60%,28.20%,54.80%,12.10%
Chris Andersen,MIA,36,6-10,245,Blinn J.C.,USA,Undrafted,Undrafted,Undrafted,60,5.3,5,0.7,-0.4,7.50%,20.10%,12.30%,62.20%,6.30%
Chase Budinger,MIN,27,6-7,209,Arizona,USA,2009,2,44,67,6.8,3,1,-9.3,2.60%,13.10%,16.10%,53.70%,8.20%
Charlie Villanueva,DAL,30,6-11,232,Connecticut,USA,2005,1,7,64,6.3,2.3,0.3,-3.7,4.10%,16.50%,25.20%,53.40%,4.70%
Channing Frye,ORL,32,6-11,255,Arizona,USA,2005,1,8,75,7.3,3.9,1.3,-6.9,1.40%,15.10%,13.90%,54.60%,7.40%
Chandler Parsons,DAL,26,6-9,227,Florida,USA,2011,2,38,66,15.7,4.9,2.4,4,2.90%,11.90%,20.10%,56.70%,11.10%
Cartier Martin,DET,30,6-7,220,Kansas State,USA,Undrafted,Undrafted,Undrafted,23,1.6,0.9,0.5,5.4,0.00%,10.40%,12.40%,34.00%,8.50%
Caron Butler,DET,35,6-7,228,Connecticut,USA,2002,1,10,78,5.9,2.5,1,-0.9,1.20%,11.10%,12.90%,54.40%,7.40%
Carmelo Anthony,NYK,31,6-8,240,Syracuse,USA,2003,1,3,40,24.2,6.6,3.1,-4.5,5.20%,14.00%,31.90%,53.10%,16.10%
Carlos Boozer,LAL,33,6-9,258,Duke,USA,2002,2,34,71,11.8,6.8,1.3,-9.3,6.20%,22.30%,23.10%,51.70%,10.10%
Carl Landry,SAC,31,6-9,248,Purdue,USA,2007,2,31,70,7.2,3.8,0.4,-8.8,8.20%,13.50%,18.00%,57.80%,4.00%
Cameron Bairstow,CHI,24,6-9,250,New Mexico,Australia,2014,2,49,18,0.6,0.4,0.1,-16.3,9.00%,3.70%,12.60%,30.90%,2.10%
CJ Miles,IND,28,6-6,231,No College,USA,2005,2,34,70,13.5,3.1,1.1,3.8,0.90%,10.10%,23.00%,52.50%,6.90%
CJ McCollum,POR,23,6-4,200,Lehigh,USA,2013,1,10,62,6.8,1.5,1,4.7,1.40%,7.40%,19.80%,53.40%,10.40%
C.J. Wilcox,LAC,24,6-5,195,Washington,USA,2014,1,28,21,2,0.3,0.4,-9,1.00%,5.60%,21.00%,52.70%,15.10%
C.J. Watson,IND,31,6-2,175,Tennessee,USA,Undrafted,Undrafted,Undrafted,57,10,2.9,3.6,-1.2,1.20%,10.00%,18.00%,58.10%,22.90%
Bryce Cotton,UTA,22,6-1,165,Providence,USA,Undrafted,Undrafted,Undrafted,15,5.3,1.2,1,-1.8,1.80%,9.70%,22.70%,52.00%,16.90%
Bruno Caboclo,TOR,19,6-9,205,None,Brazil,2014,1,20,8,1.3,0.3,0,-68.5,4.30%,4.80%,28.10%,41.70%,0.00%
Brook Lopez,BKN,27,7-0,275,Stanford,USA,2008,1,10,72,17.2,7.4,0.7,-3.2,10.20%,15.20%,25.70%,55.80%,4.40%
Brian Roberts,CHA,29,6-1,173,University of Dayton,USA,Undrafted,Undrafted,Undrafted,72,6.7,1.5,2.3,-3.8,0.90%,7.00%,18.20%,49.50%,20.90%
Brendan Haywood,CLE,35,7-0,263,North Carolina,USA,2001,1,20,22,1.6,1.3,0.1,-23.3,4.80%,17.60%,16.90%,49.00%,3.20%
Brandon Rush,GSW,29,6-6,220,Kansas,USA,2008,1,13,33,0.9,1.2,0.4,-21.9,1.40%,13.60%,10.60%,25.50%,6.30%
Brandon Knight,PHX,23,6-3,189,Kentucky,USA,2011,1,8,63,17,3.9,5.2,-1.7,1.40%,10.40%,25.00%,54.30%,27.20%
Brandon Jennings,DET,25,6-1,169,None,USA,2009,1,10,41,15.4,2.5,6.6,0.8,1.60%,7.10%,25.00%,52.20%,38.40%
Brandon Davies,PHI,23,6-10,240,Brigham Young,USA,Undrafted,Undrafted,Undrafted,27,5.3,3.1,1.1,-18,8.40%,11.90%,18.30%,46.30%,12.30%
Brandon Bass,BOS,30,6-8,250,Louisiana State,USA,2005,2,33,82,10.6,4.9,1.3,-2.9,7.00%,13.10%,19.50%,55.70%,9.10%
Brandan Wright,PHX,27,6-10,210,North Carolina,USA,2007,1,8,75,7.3,4.3,0.5,-0.1,8.80%,12.90%,13.40%,66.00%,4.40%
Bradley Beal,WAS,22,6-5,207,Florida,USA,2012,1,3,63,15.3,3.8,3.1,4.5,2.90%,8.50%,22.20%,52.10%,14.40%
Boris Diaw,SAS,33,6-8,250,None,France,2003,1,21,81,8.7,4.3,2.9,7.4,4.10%,13.70%,18.00%,52.60%,18.10%
Bojan Bogdanovic,BKN,26,6-8,216,None,Croatia,2011,2,31,78,9,2.7,0.9,-4.9,2.80%,8.60%,16.90%,56.20%,5.70%
Blake Griffin,LAC,26,6-10,251,Oklahoma,USA,2009,1,1,67,21.9,7.6,5.3,12.2,5.60%,16.10%,27.80%,55.10%,24.60%
Bismack Biyombo,CHA,22,6-9,245,None,DRC,2011,1,7,64,4.8,6.4,0.3,-1.1,11.60%,19.20%,11.40%,57.80%,2.10%
Bernard James,DAL,30,6-10,235,Florida State,USA,2012,2,33,16,2.8,2.4,0.3,-0.6,11.00%,12.80%,11.90%,59.30%,3.90%
Beno Udrih,MEM,32,6-3,205,None,Slovenia,2004,1,28,79,7.7,1.8,2.8,-0.5,1.40%,8.10%,19.10%,55.00%,23.60%
Ben McLemore,SAC,22,6-5,195,Kansas,USA,2013,1,7,82,12.1,2.9,1.7,-0.6,1.20%,7.60%,17.00%,55.20%,8.20%
Ben Gordon,ORL,32,6-3,205,Connecticut,USA,2004,1,3,56,6.2,1.1,0.9,-9.9,0.80%,7.20%,21.30%,53.80%,11.10%
Avery Bradley,BOS,24,6-2,180,Texas-Austin,USA,2010,1,19,77,13.9,3.1,1.8,-1.1,1.80%,7.90%,20.70%,50.70%,8.70%
Austin Rivers,LAC,22,6-4,200,Duke,USA,2012,1,10,76,7,2,2,-3.6,1.70%,7.90%,17.40%,48.10%,15.70%
Austin Daye,ATL,27,6-11,220,Gonzaga,USA,2009,1,15,34,3.8,2.2,0.5,-4.4,2.80%,18.00%,21.10%,44.90%,8.30%
Arron Afflalo,POR,29,6-5,215,UCLA,USA,2007,1,27,78,13.3,3.2,1.7,-0.2,1.00%,8.50%,18.80%,53.30%,7.90%
Aron Baynes,SAS,28,6-10,260,Washington State,Australia,Undrafted,Undrafted,Undrafted,70,6.6,4.5,0.5,6.8,10.00%,18.00%,17.20%,61.80%,4.90%
Arinze Onuaku,MIN,27,6-9,275,Syracuse,USA,Undrafted,Undrafted,Undrafted,6,4.5,3.5,0.7,-10.5,10.80%,19.20%,12.50%,77.10%,8.90%
Archie Goodwin,PHX,20,6-5,198,Kentucky,USA,2013,1,29,41,5.6,1.8,1.1,-14.7,4.30%,8.90%,22.50%,48.60%,14.90%
Anthony Tolliver,DET,30,6-8,240,Creighton,USA,Undrafted,Undrafted,Undrafted,76,6.3,3.1,0.8,3.2,3.40%,13.40%,14.50%,56.90%,6.10%
Anthony Morrow,OKC,29,6-5,210,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,74,10.7,2.6,0.8,5.1,2.10%,8.10%,16.00%,60.40%,5.00%
Anthony Davis,NOP,22,6-10,220,Kentucky,USA,2012,1,1,68,24.4,10.2,2.2,6.1,7.20%,21.50%,27.20%,59.10%,10.90%
Anthony Bennett,MIN,22,6-8,245,UNLV,Canada,2013,1,1,57,5.2,3.8,0.8,-16.4,5.40%,20.20%,17.20%,45.80%,8.70%
Andrew Wiggins,MIN,20,6-8,199,Kansas,Canada,2014,1,1,82,16.9,4.6,2.1,-9.7,4.40%,8.50%,22.30%,51.70%,9.70%
Andrew Nicholson,ORL,25,6-9,250,St. Bonaventure,Canada,2012,1,19,40,4.9,2.1,0.6,-9.7,3.50%,13.00%,20.70%,48.30%,7.60%
Andrew Bogut,GSW,30,7-0,260,Utah,Australia,2005,1,1,67,6.3,8.1,2.7,16.9,9.20%,23.70%,13.10%,56.50%,14.90%
Andrei Kirilenko,BKN,34,6-9,235,None,Russia,1999,1,24,7,0.4,1.1,0.1,-44.6,5.70%,14.60%,9.20%,22.20%,3.80%
Andrea Bargnani,NYK,29,7-0,245,None,Italy,2006,1,1,29,14.8,4.4,1.6,-18.2,3.90%,12.80%,25.80%,52.70%,11.90%
Andre Roberson,OKC,23,6-7,210,Colorado,USA,2013,1,26,67,3.4,3.8,1,5.6,4.60%,14.30%,8.80%,51.30%,7.50%
Andre Miller,SAC,39,6-2,200,Utah,USA,1999,1,8,81,4.4,1.9,3.5,-4.8,3.10%,9.20%,15.20%,54.80%,35.20%
Andre Iguodala,GSW,31,6-6,215,Arizona,USA,2004,1,9,77,7.8,3.3,3,10.5,2.10%,9.40%,13.10%,55.30%,15.10%
Andre Drummond,DET,21,6-11,279,Connecticut,USA,2012,1,9,82,13.8,13.5,0.7,-0.6,16.20%,27.20%,21.70%,50.40%,3.70%
Andre Dawkins,MIA,23,6-5,219,Duke,USA,Undrafted,Undrafted,Undrafted,4,0.8,0.5,0.3,-11.6,0.00%,7.10%,14.90%,25.00%,7.70%
Anderson Varejao,CLE,32,6-11,267,None,Brazil,2004,2,30,26,9.8,6.5,1.3,0.1,9.60%,19.10%,18.20%,58.00%,9.00%
Amir Johnson,TOR,28,6-9,240,No College,USA,2005,2,56,75,9.3,6.1,1.6,1.8,8.20%,14.60%,15.50%,60.30%,9.20%
Amar'e Stoudemire,DAL,32,6-10,245,None,USA,2002,1,9,59,11.5,5.6,0.8,-2.5,9.10%,18.70%,23.20%,59.50%,6.40%
Alonzo Gee,POR,28,6-6,225,Alabama,USA,Undrafted,Undrafted,Undrafted,54,4.5,1.7,0.5,-6.1,5.40%,8.30%,16.40%,54.80%,6.20%
Allen Crabbe,POR,23,6-6,210,California,USA,2013,2,31,51,3.3,1.4,0.8,-2,1.00%,9.20%,11.10%,52.50%,8.20%
Alexis Ajinca,NOP,27,7-2,248,None,France,2008,1,20,68,6.5,4.6,0.7,-0.2,11.50%,22.00%,21.00%,59.50%,8.40%
Alexey Shved,NYK,26,6-6,187,None,Russia,Undrafted,Undrafted,Undrafted,42,10.3,2.4,2.5,-9.1,2.70%,9.60%,25.10%,54.10%,26.00%
Alex Len,PHX,22,7-1,255,Maryland,Ukraine,2013,1,5,69,6.3,6.6,0.5,-0.3,9.20%,19.60%,13.30%,54.20%,3.00%
Alex Kirk,CLE,23,7-0,245,New Mexico,USA,Undrafted,Undrafted,Undrafted,5,0.8,0.2,0.2,-44.1,8.30%,0.00%,16.70%,41.00%,12.50%
Alec Burks,UTA,23,6-6,211,Colorado,USA,2011,1,12,27,13.9,4.2,3,-7.2,2.20%,11.30%,20.60%,52.40%,14.50%
Alan Anderson,BKN,32,6-6,220,Michigan State,USA,Undrafted,Undrafted,Undrafted,74,7.4,2.8,1.1,-1,1.80%,9.60%,13.90%,56.30%,7.40%
Al-Farouq Aminu,DAL,24,6-9,215,Wake Forest,USA,2010,1,8,74,5.6,4.6,0.8,5.3,8.10%,16.10%,14.60%,50.40%,6.20%
Al Jefferson,CHA,30,6-10,289,None,USA,2004,1,15,65,16.6,8.4,1.7,-3.4,4.90%,23.00%,26.50%,50.00%,11.00%
Al Horford,ATL,29,6-10,250,Florida,Dominican Rep...,2007,1,3,76,15.2,7.2,3.2,6.7,6.10%,17.30%,22.00%,56.30%,17.80%
Adreian Payne,MIN,24,6-10,245,Michigan State,USA,2014,1,15,32,6.7,5.1,0.9,-17,6.60%,16.80%,17.30%,44.30%,6.70%
Aaron Gordon,ORL,19,6-9,220,Arizona,USA,2014,1,4,47,5.2,3.6,0.7,-7.9,5.80%,15.10%,15.10%,51.70%,6.40%
Aaron Brooks,CHI,30,6-0,161,Oregon,USA,2007,1,26,82,11.6,2,3.2,5,1.70%,6.80%,24.60%,53.40%,24.50%
AJ Price,CLE,28,6-2,195,Connecticut,USA,2009,2,52,26,5.1,1.2,1.8,-10,1.70%,8.50%,21.80%,45.10%,25.40%
