PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Daniel Gibson,CLE,24,6-2,200,Texas-Austin,USA,2006,2,42,56,6.3,1.3,1.3,6.6,1.30%,5.40%,13.90%,61.30%,10.40%
Dan Gadzuric,MIL,32,6-11,245,UCLA,Netherlands,2002,2,33,32,2.8,2.9,0.4,6,10.80%,17.70%,15.50%,44.00%,6.10%
Damien Wilkins,MIN,30,6-6,225,Georgia,USA,Undrafted,Undrafted,Undrafted,80,5.6,3.1,1.7,-8.1,4.40%,11.30%,13.70%,51.50%,12.60%
Dahntay Jones,IND,29,6-6,210,Duke,USA,2003,1,20,76,10.2,3,2,-5.5,2.50%,9.30%,19.80%,52.70%,13.30%
Daequan Cook,MIA,23,6-5,210,Ohio State,USA,2007,1,21,45,5,1.8,1,-2.6,1.30%,10.40%,18.90%,42.20%,10.90%
DaJuan Summers,DET,22,6-8,240,Georgetown,USA,2009,2,35,44,3,1,0.4,-11.1,3.30%,8.40%,17.80%,45.70%,7.00%
DJ White,OKC,23,6-9,251,Indiana,USA,2008,1,29,12,4.9,1.9,0.3,3.8,10.30%,13.00%,19.80%,65.00%,6.90%
DJ Mbenga,LAL,29,7-0,255,None,Belgium,Undrafted,Undrafted,Undrafted,49,2.1,1.8,0.2,-2.9,8.60%,14.70%,16.00%,47.10%,3.70%
D.J. Augustin,CHA,22,6-0,180,Texas-Austin,USA,2008,1,9,80,6.4,1.2,2.4,0.4,0.80%,6.00%,17.20%,51.60%,23.20%
Craig Smith,LAC,26,6-7,250,Boston College,USA,2006,2,36,75,7.8,3.8,1.1,-2.9,8.10%,16.00%,21.40%,59.90%,12.40%
Courtney Lee,NJN,24,6-5,200,Western Kentucky,USA,2008,1,22,71,12.5,3.5,1.7,-8.7,2.60%,8.90%,17.40%,52.50%,8.60%
Corey Maggette,GSW,30,6-6,225,Duke,USA,1999,1,13,70,19.8,5.3,2.5,-6,4.50%,13.90%,26.50%,61.50%,13.30%
Corey Brewer,MIN,24,6-9,188,Florida,USA,2007,1,7,82,13,3.4,2.4,-10.2,2.80%,8.80%,21.20%,50.20%,12.20%
Coby Karl,GSW,27,6-5,215,Boise State,USA,Undrafted,Undrafted,Undrafted,7,4,2.6,2.1,-13,3.20%,13.10%,16.70%,40.40%,19.70%
Chucky Atkins,DET,35,5-11,185,South Florida,USA,Undrafted,Undrafted,Undrafted,40,4,0.7,2.3,-4.8,0.80%,4.50%,13.70%,47.70%,22.00%
Chuck Hayes,HOU,27,6-6,238,Kentucky,USA,Undrafted,Undrafted,Undrafted,82,4.4,5.7,1.7,1.1,8.70%,18.90%,11.00%,50.00%,11.00%
Chris Wilcox,DET,27,6-10,235,Maryland,USA,2002,1,8,34,4.5,3.4,0.4,-16.4,9.80%,19.40%,18.60%,53.20%,5.10%
Chris Richard,CHI,25,6-9,256,Florida,USA,2007,2,41,18,2.1,3.3,0.4,-3.9,8.00%,18.60%,9.40%,54.70%,5.10%
Chris Quinn,NJN,26,6-2,175,Notre Dame,USA,Undrafted,Undrafted,Undrafted,25,2.2,0.6,1.2,-8.8,0.50%,6.90%,14.20%,47.70%,23.20%
Chris Paul,NOH,25,6-0,175,Wake Forest,USA,2005,1,4,45,18.7,4.2,10.7,0.6,1.20%,10.50%,22.30%,58.40%,45.60%
Chris Kaman,LAC,28,7-0,265,Central Michigan,USA,2003,1,6,76,18.5,9.3,1.6,-5.7,7.30%,19.90%,26.70%,52.70%,8.60%
Chris Hunter,GSW,25,6-11,240,Michigan,USA,Undrafted,Undrafted,Undrafted,60,4.5,2.8,0.6,0.6,6.90%,14.60%,14.70%,54.60%,6.50%
Chris Duhon,NYK,27,6-1,190,Duke,USA,2004,2,38,67,7.4,2.7,5.6,-3.5,1.40%,7.80%,13.00%,50.10%,25.80%
Chris Douglas-Roberts,NJN,23,6-7,210,Memphis,USA,2008,2,40,67,9.8,3,1.4,-10.9,2.60%,9.60%,19.30%,51.20%,9.90%
Chris Bosh,TOR,26,6-10,230,Georgia Tech,USA,2003,1,4,70,24,10.8,2.4,0.3,8.90%,22.30%,28.50%,59.20%,11.60%
Chris Andersen,DEN,31,6-10,228,Blinn J.C.,USA,Undrafted,Undrafted,Undrafted,76,5.9,6.4,0.4,10.6,9.10%,19.10%,10.70%,63.10%,2.80%
Chauncey Billups,DEN,33,6-3,202,Colorado,USA,1997,1,3,73,19.5,3.1,5.6,4.5,1.00%,8.20%,23.90%,60.10%,27.00%
Chase Budinger,HOU,22,6-7,218,Arizona,USA,2009,2,44,74,8.9,3,1.2,0.5,2.40%,12.90%,18.60%,54.50%,9.60%
Charlie Villanueva,DET,25,6-11,232,Connecticut,USA,2005,1,7,78,11.9,4.7,0.7,-9,4.60%,17.40%,23.40%,52.60%,5.30%
Charlie Bell,MIL,31,6-3,200,Michigan State,USA,Undrafted,Undrafted,Undrafted,71,6.5,1.9,1.5,2.2,1.80%,6.60%,14.50%,48.60%,9.70%
Channing Frye,PHX,27,6-11,245,Arizona,USA,2005,1,8,81,11.2,5.3,1.4,7.9,3.30%,15.80%,16.70%,59.80%,7.20%
Cedric Jackson,WAS,24,6-3,190,Cleveland State,USA,Undrafted,Undrafted,Undrafted,12,1.7,0.7,1.2,-3.3,2.60%,7.40%,21.00%,39.60%,33.30%
Cartier Martin,WAS,25,6-7,220,Kansas State,USA,Undrafted,Undrafted,Undrafted,18,7.8,3.8,0.9,-0.4,6.10%,11.10%,18.10%,47.30%,6.50%
Caron Butler,DAL,30,6-7,228,Connecticut,USA,2002,1,10,74,16.3,6.2,2.1,-0.9,3.80%,13.20%,21.60%,50.70%,9.20%
Carmelo Anthony,DEN,26,6-8,230,Syracuse,USA,2003,1,3,69,28.2,6.6,3.2,5.5,5.80%,11.50%,32.70%,54.80%,15.90%
Carlos Delfino,MIL,27,6-6,230,None,Argentina,2003,1,25,75,11,5.3,2.7,2.5,2.20%,16.50%,18.00%,52.60%,14.00%
Carlos Boozer,UTA,28,6-9,266,Duke,USA,2002,2,34,78,19.5,11.2,3.2,5.4,7.40%,27.10%,24.50%,59.90%,15.50%
Carlos Arroyo,MIA,30,6-2,202,Florida International,Puerto Rico,Undrafted,Undrafted,Undrafted,72,6.1,1.8,3.1,1.9,1.80%,6.90%,14.00%,52.90%,23.00%
Carl Landry,SAC,26,6-9,248,Purdue,USA,2007,2,31,80,16.8,5.9,0.8,-1.9,7.60%,11.90%,22.40%,60.00%,4.80%
CJ Miles,UTA,23,6-6,227,No College,USA,2005,2,34,63,9.9,2.7,1.7,5.9,2.90%,8.80%,19.80%,51.50%,10.40%
C.J. Watson,GSW,26,6-2,175,Tennessee,USA,Undrafted,Undrafted,Undrafted,65,10.3,2.6,2.8,0.4,1.50%,8.00%,15.70%,55.50%,14.30%
Byron Mullens,OKC,21,7-0,275,Ohio State,USA,2009,1,24,13,1.1,0.8,0.1,-30.5,5.60%,12.10%,18.50%,36.80%,3.00%
Brook Lopez,NJN,22,7-0,265,Stanford,USA,2008,1,10,82,18.8,8.6,2.3,-10.1,9.00%,15.70%,23.30%,57.00%,11.60%
Brian Skinner,LAC,34,6-9,255,Baylor,USA,1998,1,22,16,1.6,1.7,0,-14.2,7.20%,16.80%,13.00%,45.60%,0.00%
Brian Scalabrine,BOS,32,6-9,235,Southern California,USA,2001,2,34,52,1.5,0.9,0.5,-6.6,2.00%,9.40%,10.30%,44.50%,9.20%
Brian Cook,HOU,29,6-9,250,Illinois,USA,2003,1,24,15,1.4,0.6,0.1,-26.7,1.70%,17.40%,26.70%,40.30%,5.00%
Brian Cardinal,MIN,33,6-8,240,Purdue,USA,2000,2,44,29,1.7,1,0.8,-9.5,2.60%,8.60%,8.20%,54.60%,13.10%
Brendan Haywood,DAL,30,7-0,263,North Carolina,USA,2001,1,20,77,9.1,9.3,0.6,1,12.10%,18.60%,13.20%,58.80%,2.80%
Brandon Rush,IND,24,6-6,210,Kansas,USA,2008,1,13,82,9.4,4.2,1.4,-3.1,1.60%,11.90%,14.70%,52.20%,7.00%
Brandon Roy,POR,25,6-6,211,Washington,USA,2006,1,6,65,21.5,4.4,4.7,5.2,3.30%,9.40%,26.30%,56.80%,22.80%
Brandon Jennings,MIL,20,6-1,169,None,USA,2009,1,10,82,15.5,3.4,5.7,2.5,1.80%,9.50%,25.60%,47.50%,29.80%
Brandon Bass,ORL,25,6-8,250,Louisiana State,USA,2005,2,33,50,5.8,2.5,0.4,3.5,8.60%,11.30%,19.90%,55.60%,4.80%
Brad Miller,CHI,34,7-0,261,Purdue,USA,Undrafted,Undrafted,Undrafted,82,8.8,4.9,1.9,-1.3,4.30%,16.20%,17.50%,53.00%,12.20%
Boris Diaw,CHA,28,6-8,235,None,France,2003,1,21,82,11.3,5.2,4,3,4.90%,10.50%,16.10%,55.20%,18.50%
Bobby Simmons,NJN,30,6-6,230,DePaul,USA,2001,2,41,23,5.3,2.7,0.7,-6.4,2.60%,14.00%,16.20%,48.50%,6.50%
Bobby Brown,LAC,25,6-2,175,Cal State-Fullerton,USA,Undrafted,Undrafted,Undrafted,45,4.8,0.8,2,-8.9,1.70%,5.80%,24.80%,44.10%,28.90%
Beno Udrih,SAC,27,6-3,205,None,Slovenia,2004,1,28,79,12.9,2.8,4.7,-4.4,1.50%,7.60%,18.10%,56.60%,23.90%
Ben Wallace,DET,35,6-9,240,Virginia Union,USA,Undrafted,Undrafted,Undrafted,69,5.5,8.7,1.5,-1.3,12.40%,20.30%,9.90%,52.60%,8.10%
Ben Gordon,DET,27,6-3,200,Connecticut,USA,2004,1,3,62,13.8,1.9,2.7,-6.2,1.50%,6.20%,24.10%,53.40%,16.70%
Baron Davis,LAC,31,6-3,215,UCLA,USA,1999,1,3,75,15.3,3.5,8,-3.9,2.10%,8.60%,23.70%,50.10%,38.50%
Austin Daye,DET,22,6-11,200,Gonzaga,USA,2009,1,15,69,5.1,2.5,0.5,-6.7,3.60%,17.80%,17.60%,54.60%,6.30%
Arron Afflalo,DEN,24,6-5,215,UCLA,USA,2007,1,27,82,8.8,3.1,1.7,4.2,2.70%,8.70%,13.90%,57.60%,9.30%
Antonio McDyess,SAS,35,6-9,245,Alabama,USA,1995,1,2,77,5.8,5.9,1.1,6.5,9.70%,19.10%,14.80%,49.20%,7.60%
Antonio Anderson,OKC,25,6-6,215,Memphis,USA,Undrafted,Undrafted,Undrafted,1,2,1,0,-6.1,5.90%,0.00%,10.00%,33.30%,0.00%
Antoine Wright,TOR,26,6-7,215,Texas A&M,USA,2005,1,15,67,6.5,2.8,1.1,0.7,2.90%,11.20%,15.70%,50.20%,7.50%
Anthony Tolliver,GSW,25,6-9,243,Creighton,USA,Undrafted,Undrafted,Undrafted,46,11.7,7,1.9,0.2,5.70%,16.50%,16.60%,53.10%,8.40%
Anthony Randolph,GSW,20,6-10,210,Louisiana State,USA,2008,1,14,33,11.6,6.5,1.3,-4.3,9.60%,19.30%,23.30%,52.10%,8.90%
Anthony Parker,CLE,35,6-6,215,Bradley,USA,1997,1,21,81,7.3,2.9,1.9,8.4,1.50%,8.80%,11.70%,57.60%,9.50%
Anthony Morrow,GSW,24,6-5,210,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,69,13,3.8,1.5,-1.4,3.00%,10.00%,17.30%,59.70%,7.50%
Anthony Johnson,ORL,35,6-3,195,College of Charleston,USA,1997,2,39,31,4.2,1.5,2,2.7,2.10%,9.80%,16.00%,54.30%,24.90%
Anthony Carter,DEN,35,6-2,195,Hawaii,USA,Undrafted,Undrafted,Undrafted,54,3.3,1.6,3,-1.5,2.10%,8.60%,12.50%,48.20%,26.40%
Antawn Jamison,CLE,34,6-9,235,North Carolina,USA,1998,1,4,66,18.7,8.4,1.3,0.7,5.80%,18.00%,23.40%,52.90%,5.80%
Andris Biedrins,GSW,24,6-11,240,None,Latvia,2004,1,11,33,5,7.8,1.7,-8,8.10%,25.50%,10.00%,56.10%,10.50%
Andrew Bynum,LAL,22,7-0,285,None,USA,2005,1,10,65,15,8.3,1,7.4,9.20%,18.40%,20.60%,60.80%,5.50%
Andrew Bogut,MIL,25,7-0,260,Utah,Australia,2005,1,1,69,15.9,10.2,1.8,5.8,9.20%,23.50%,23.20%,54.00%,10.10%
Andres Nocioni,SAC,30,6-7,225,None,Argentina,Undrafted,Undrafted,Undrafted,75,8.5,3,1,-5.7,2.10%,13.10%,20.30%,50.40%,7.70%
Andrei Kirilenko,UTA,29,6-9,225,None,Russia,1999,1,24,58,11.9,4.6,2.7,6.8,4.90%,11.20%,17.50%,58.80%,14.30%
Andrea Bargnani,TOR,24,7-0,250,None,Italy,2006,1,1,80,17.2,6.2,1.2,-3.7,4.00%,14.50%,22.10%,55.20%,5.30%
Andre Miller,POR,34,6-2,200,Utah,USA,1999,1,8,82,14,3.2,5.4,6.5,3.60%,8.10%,23.50%,53.00%,29.60%
Andre Iguodala,PHI,26,6-6,207,Arizona,USA,2004,1,9,82,17.1,6.5,5.8,-4.1,2.70%,15.10%,21.50%,53.50%,23.80%
Andray Blatche,WAS,23,6-11,248,None,USA,2005,2,49,81,14.1,6.3,2.1,-6.4,7.10%,16.70%,25.40%,51.90%,13.80%
Anderson Varejao,CLE,27,6-11,260,None,Brazil,2004,2,30,76,8.6,7.6,1.1,13.1,9.70%,18.20%,13.00%,59.80%,6.20%
Amir Johnson,TOR,23,6-9,210,No College,USA,2005,2,56,82,6.2,4.8,0.6,2.8,11.10%,16.00%,14.10%,63.90%,5.00%
Amar'e Stoudemire,PHX,27,6-10,249,None,USA,2002,1,9,82,23.1,8.9,1,5.4,8.80%,16.60%,27.00%,61.50%,4.70%
Alonzo Gee,WAS,23,6-6,220,Alabama,USA,Undrafted,Undrafted,Undrafted,11,7.4,3,0.6,-1.2,7.90%,11.50%,20.40%,56.40%,7.10%
Allen Iverson,PHI,35,6-0,165,Georgetown,USA,1996,1,1,28,13.8,2.8,4,-3.3,1.90%,7.50%,22.50%,51.50%,20.90%
Alexis Ajinca,CHA,22,7-0,220,None,France,2008,1,20,6,1.7,0.7,0,13,3.30%,10.30%,17.90%,47.90%,0.00%
Alando Tucker,MIN,26,6-6,205,Wisconsin,USA,2007,1,29,15,3.4,0.7,0.3,-26.7,5.80%,3.90%,22.90%,52.90%,7.70%
Al Thornton,WAS,26,6-8,220,Florida State,USA,2007,1,14,75,10.7,3.9,1.2,-7.5,5.70%,9.20%,18.90%,52.30%,7.20%
Al Jefferson,MIN,25,6-10,265,None,USA,2004,1,15,76,17.1,9.3,1.8,-10.4,7.20%,22.40%,24.20%,52.40%,9.90%
Al Horford,ATL,24,6-10,245,Florida,Dominican Rep...,2007,1,3,81,14.2,9.9,2.3,8.6,8.80%,20.70%,17.70%,59.40%,10.20%
Al Harrington,NYK,30,6-9,250,None,USA,1998,1,25,72,17.7,5.6,1.5,-5,4.00%,15.30%,26.20%,54.60%,8.80%
Adam Morrison,LAL,25,6-8,205,Gonzaga,USA,2006,1,3,31,2.4,1,0.6,-8.3,3.90%,9.40%,17.80%,41.80%,12.10%
Acie Law,CHI,25,6-3,202,Texas A&M,USA,2007,1,11,26,4.3,0.7,1,5.3,1.40%,6.10%,21.40%,58.50%,17.00%
Aaron Gray,NOH,25,7-0,270,Pittsburgh,USA,2007,2,49,32,3.3,3.3,0.7,-3.1,14.90%,20.50%,16.00%,55.10%,10.90%
Aaron Brooks,HOU,25,6-0,161,Oregon,USA,2007,1,26,82,19.6,2.6,5.3,0.2,1.80%,5.70%,25.40%,54.90%,25.30%
AJ Price,IND,23,6-2,181,Connecticut,USA,2009,2,52,56,7.3,1.6,1.9,3.9,1.30%,8.50%,21.90%,53.00%,19.80%
