PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Diante Garrett,PHX,24,6-4,190,Iowa State,USA,Undrafted,Undrafted,Undrafted,19,2.1,0.8,1.6,-14.2,3.00%,6.80%,19.60%,37.50%,35.20%
Dexter Pittman,MEM,25,6-11,285,Texas-Austin,USA,2010,2,32,11,0.7,1.1,0,-43.3,20.60%,15.60%,19.00%,32.50%,0.00%
Devin Harris,ATL,30,6-3,192,Wisconsin,USA,2004,1,5,58,9.9,2,3.4,6,0.40%,7.60%,19.10%,56.50%,21.50%
Devin Ebanks,LAL,23,6-9,215,West Virginia,USA,2010,2,43,19,3.4,2.2,0.5,-5.8,4.50%,14.40%,19.40%,41.10%,9.40%
Derrick Williams,MIN,22,6-8,241,Arizona,USA,2011,1,2,78,12,5.5,0.6,-4.5,5.00%,18.30%,23.40%,51.50%,4.40%
Derrick Favors,UTA,21,6-10,248,Georgia Tech,USA,2010,1,3,77,9.4,7.1,1,0.1,10.30%,21.00%,20.10%,53.30%,7.10%
Deron Williams,BKN,29,6-3,209,Illinois,USA,2005,1,3,78,18.9,3,7.7,3.1,1.00%,7.60%,23.80%,57.40%,36.40%
Derek Fisher,OKC,38,6-1,210,Arkansas-Little Rock,USA,1996,1,24,33,5.3,1.1,1.4,5.9,0.40%,6.10%,16.40%,49.20%,11.70%
DeShawn Stevenson,ATL,32,6-5,218,None,USA,2000,1,23,56,5.1,2.2,0.9,-1.6,1.60%,9.20%,11.60%,52.20%,6.30%
DeSagana Diop,CHA,31,7-0,280,None,Senegal,2001,1,8,22,0.7,2.3,0.6,-7.2,4.40%,16.70%,6.90%,29.20%,8.70%
DeQuan Jones,ORL,23,6-8,221,Miami,USA,Undrafted,Undrafted,Undrafted,63,3.7,1.7,0.3,-10.5,2.00%,11.00%,14.60%,48.50%,3.00%
DeMarre Carroll,UTA,26,6-8,212,Missouri,USA,2009,1,27,66,6,2.8,0.9,5.6,8.10%,9.60%,15.80%,53.50%,8.50%
DeMarcus Cousins,SAC,22,6-11,270,Kentucky,USA,2010,1,5,75,17.1,9.9,2.7,-6.1,9.70%,24.50%,27.80%,52.40%,15.40%
DeMar DeRozan,TOR,23,6-7,216,Southern California,USA,2009,1,9,82,18.1,3.9,2.5,-1.7,1.60%,9.50%,23.80%,52.30%,12.00%
DeJuan Blair,SAS,24,6-7,270,Pittsburgh,USA,2009,2,37,61,5.4,3.8,0.7,-1.4,8.20%,19.20%,18.30%,54.30%,8.40%
DeAndre Liggins,OKC,25,6-6,209,Kentucky,USA,2011,2,53,39,1.5,1.4,0.4,-4.8,4.50%,13.80%,10.40%,52.80%,7.70%
DeAndre Jordan,LAC,24,6-11,265,Texas A&M,USA,2008,2,35,82,8.8,7.2,0.3,8,11.40%,20.70%,15.80%,60.60%,2.00%
David West,IND,32,6-9,250,Xavier,USA,2003,1,18,73,17.1,7.7,2.9,7.7,6.20%,16.70%,24.30%,54.50%,15.70%
David Lee,GSW,30,6-9,240,Florida,USA,2005,1,30,79,18.5,11.2,3.5,2.7,7.80%,22.10%,23.00%,56.10%,15.80%
Darren Collison,DAL,25,6-0,175,UCLA,USA,2009,1,21,81,12,2.7,5.1,-1.8,1.40%,7.80%,19.00%,57.50%,26.40%
Darrell Arthur,MEM,25,6-9,235,Kansas,USA,2008,1,27,59,6.1,2.9,0.6,-4.6,7.00%,11.00%,19.60%,47.70%,6.00%
Darko Milicic,BOS,28,7-0,275,None,Serbia,2003,1,2,1,0,1,0,-30,0.00%,25.00%,23.10%,0.00%,0.00%
Darius Morris,LAL,22,6-4,190,Michigan,USA,2011,2,41,48,4,1.2,1.6,-0.1,3.40%,4.50%,15.60%,47.50%,17.50%
Darius Miller,NOH,23,6-8,235,Kentucky,USA,2012,2,46,52,2.3,1.5,0.8,-4,1.20%,11.10%,8.90%,52.90%,10.00%
Darius Johnson-Odom,LAL,23,6-2,215,Marquette,USA,2012,2,55,4,0,1,0.3,-56.2,8.30%,20.00%,22.20%,0.00%,33.30%
Dante Cunningham,MIN,26,6-8,230,Villanova,USA,2009,2,33,80,8.7,5.1,0.8,-2.1,6.90%,13.90%,17.00%,48.50%,5.60%
Danny Green,SAS,26,6-6,210,North Carolina,USA,2009,2,46,80,10.5,3.1,1.8,7.5,1.80%,9.20%,16.40%,60.00%,9.50%
Danny Granger,IND,30,6-8,228,New Mexico,USA,2005,1,17,5,5.4,1.8,0.6,-10,4.30%,8.10%,26.20%,35.00%,7.90%
Danilo Gallinari,DEN,24,6-10,225,None,Italy,2008,1,6,71,16.2,5.2,2.5,7.3,2.80%,13.00%,21.00%,56.10%,11.30%
Daniel Orton,OKC,22,6-10,255,Kentucky,USA,2010,1,29,13,2.5,2,0.3,-7,11.30%,12.10%,15.60%,49.30%,6.20%
Daniel Gibson,CLE,27,6-2,200,Texas-Austin,USA,2006,2,42,46,5.4,1.3,1.8,-11.5,0.50%,6.70%,14.00%,47.50%,14.70%
Damion James,BKN,25,6-7,225,Texas-Austin,USA,2010,1,24,2,0,0.5,0,-25,0.00%,33.30%,0.00%,0.00%,0.00%
Damien Wilkins,PHI,33,6-6,225,Georgia,USA,Undrafted,Undrafted,Undrafted,61,6.4,1.7,1.5,-4.8,2.90%,6.90%,17.10%,53.30%,13.40%
Damian Lillard,POR,22,6-3,195,Weber State,USA,2012,1,6,82,19,3.1,6.5,-1.5,1.40%,7.00%,23.70%,54.60%,28.00%
Dahntay Jones,ATL,32,6-6,225,Duke,USA,2003,1,20,78,3.4,1.3,0.6,-3.9,2.40%,7.20%,13.50%,48.20%,7.00%
Daequan Cook,CHI,26,6-5,210,Ohio State,USA,2007,1,21,49,2.8,1.2,0.4,-5.4,1.50%,12.90%,18.10%,39.80%,7.20%
DaJuan Summers,LAC,25,6-8,240,Georgetown,USA,2009,2,35,2,1,1,0.5,0,0.00%,33.30%,28.60%,25.00%,25.00%
DJ White,BOS,26,6-9,250,Indiana,USA,2008,1,29,12,2.4,1.1,0.3,14.6,5.30%,10.00%,15.80%,53.80%,7.00%
D.J. Augustin,IND,25,6-0,183,Texas-Austin,USA,2008,1,9,76,4.7,1.2,2.2,-2.8,1.60%,5.70%,14.40%,52.70%,24.20%
Courtney Lee,BOS,27,6-5,200,Western Kentucky,USA,2008,1,22,78,7.8,2.4,1.8,-1.8,1.80%,8.40%,15.50%,54.50%,11.60%
Cory Joseph,SAS,21,6-3,185,Texas-Austin,Canada,2011,1,29,28,4.5,1.9,1.9,-0.2,3.10%,10.20%,15.70%,52.80%,19.90%
Cory Higgins,CHA,24,6-5,180,Colorado,USA,Undrafted,Undrafted,Undrafted,6,2.3,0.5,0.8,-13.3,3.20%,5.70%,27.40%,35.20%,27.80%
Corey Maggette,DET,33,6-6,225,Duke,USA,1999,1,13,18,5.3,1.4,1.1,-3.9,1.80%,7.90%,19.70%,48.90%,12.10%
Corey Brewer,DEN,27,6-9,188,Florida,USA,2007,1,7,82,12.1,2.9,1.5,3.9,2.70%,8.40%,22.80%,50.60%,9.70%
Cole Aldrich,SAC,24,6-11,240,Kansas,USA,2010,1,11,45,2.2,2.7,0.2,1.5,7.50%,22.00%,12.10%,56.30%,3.20%
Chuck Hayes,SAC,30,6-6,250,Kentucky,USA,Undrafted,Undrafted,Undrafted,74,2.7,4,1.5,-0.9,9.10%,15.60%,9.30%,46.90%,13.50%
Chris Wright,DAL,23,6-1,210,Georgetown,USA,Undrafted,Undrafted,Undrafted,3,0.7,0,0,-81.1,0.00%,0.00%,20.00%,50.00%,0.00%
Chris Wilcox,BOS,30,6-10,235,Maryland,USA,2002,1,8,61,4.2,3,0.4,-1.7,7.20%,14.10%,11.70%,72.50%,4.10%
Chris Singleton,WAS,23,6-8,230,Florida State,USA,2011,1,18,57,4.1,3.2,0.6,-3.6,5.40%,14.60%,15.40%,42.50%,6.50%
Chris Quinn,CLE,29,6-2,175,Notre Dame,USA,Undrafted,Undrafted,Undrafted,7,1.4,0.3,1.3,7.9,1.30%,1.50%,13.10%,29.60%,15.50%
Chris Paul,LAC,28,6-0,175,Wake Forest,USA,2005,1,4,70,16.9,3.7,9.7,9.7,2.40%,9.60%,22.30%,59.40%,44.30%
Chris Kaman,DAL,31,7-0,265,Central Michigan,USA,2003,1,6,66,10.5,5.6,0.8,-5.3,7.50%,20.30%,25.10%,52.90%,6.60%
Chris Johnson,MIN,27,6-11,210,Louisiana State,USA,Undrafted,Undrafted,Undrafted,30,3.9,2,0.3,-3.5,7.60%,13.70%,16.50%,65.00%,4.20%
Chris Johnson,MEM,23,6-6,201,Dayton,USA,Undrafted,Undrafted,Undrafted,8,3.6,1.4,0.3,19.2,4.60%,6.20%,12.10%,56.00%,2.50%
Chris Duhon,LAL,30,6-1,190,Duke,USA,2004,2,38,46,2.9,1.5,2.9,-0.8,1.30%,6.60%,8.90%,51.70%,23.60%
Chris Douglas-Roberts,DAL,26,6-7,210,Memphis,USA,2008,2,40,6,2.8,0.8,0.7,-8.9,0.00%,8.20%,13.80%,46.20%,10.30%
Chris Copeland,NYK,29,6-8,225,Colorado,USA,Undrafted,Undrafted,Undrafted,56,8.7,2.1,0.5,4.4,4.10%,10.40%,25.00%,58.30%,5.50%
Chris Bosh,MIA,29,6-11,235,Georgia Tech,USA,2003,1,4,74,16.6,6.8,1.7,9.8,6.40%,15.30%,22.50%,59.20%,8.10%
Chris Andersen,MIA,34,6-10,228,Blinn J.C.,USA,Undrafted,Undrafted,Undrafted,42,4.9,4.1,0.4,7.2,10.20%,18.00%,14.00%,63.10%,4.50%
Chauncey Billups,LAC,36,6-3,210,Colorado,USA,1997,1,3,22,8.4,1.5,2.2,5.2,0.50%,8.50%,19.40%,60.10%,16.80%
Chase Budinger,MIN,25,6-7,218,Arizona,USA,2009,2,44,23,9.4,3.1,1.1,2.2,2.90%,11.40%,20.30%,51.60%,8.00%
Charlie Villanueva,DET,28,6-11,232,Connecticut,USA,2005,1,7,69,6.8,3.5,0.8,-4.5,4.30%,18.10%,21.20%,48.10%,8.20%
Charles Jenkins,PHI,24,6-3,215,Hofstra,USA,2011,2,44,59,1.9,0.5,0.7,-2.6,1.70%,5.00%,14.50%,42.50%,16.70%
Chandler Parsons,HOU,24,6-9,227,Florida,USA,2011,2,38,76,15.5,5.3,3.5,2.9,2.90%,11.70%,18.20%,58.40%,15.70%
Cartier Martin,WAS,28,6-7,220,Kansas State,USA,Undrafted,Undrafted,Undrafted,41,6.6,2.4,0.5,-2.9,1.50%,12.50%,19.10%,51.10%,4.90%
Caron Butler,LAC,33,6-7,228,Connecticut,USA,2002,1,10,78,10.4,2.9,1,6.8,2.30%,10.50%,19.90%,53.50%,6.30%
Carmelo Anthony,NYK,29,6-8,230,Syracuse,USA,2003,1,3,67,28.7,6.9,2.6,6.2,5.50%,14.20%,34.90%,56.00%,13.70%
Carlos Delfino,HOU,30,6-6,230,None,Argentina,2003,1,25,67,10.6,3.3,2,6.8,1.00%,11.80%,18.10%,54.90%,12.50%
Carlos Boozer,CHI,31,6-9,266,Duke,USA,2002,2,34,79,16.2,9.8,2.3,-1.5,6.90%,24.40%,25.50%,51.00%,13.20%
Carl Landry,GSW,29,6-9,248,Purdue,USA,2007,2,31,81,10.8,6,0.8,-1,9.80%,15.80%,19.50%,60.50%,5.60%
CJ Miles,CLE,26,6-6,222,No College,USA,2005,2,34,65,11.2,2.7,1,-3.3,1.70%,11.40%,23.40%,55.10%,8.30%
C.J. Watson,BKN,29,6-2,175,Tennessee,USA,Undrafted,Undrafted,Undrafted,80,6.8,1.8,2,0.6,2.50%,7.50%,16.80%,54.40%,17.80%
Byron Mullens,CHA,24,7-0,275,Ohio State,USA,2009,1,24,53,10.6,6.4,1.5,-14.9,4.60%,19.60%,21.00%,46.50%,10.20%
Brook Lopez,BKN,25,7-0,265,Stanford,USA,2008,1,10,74,19.4,6.9,0.9,6.1,9.60%,13.80%,28.20%,56.70%,6.10%
Brian Roberts,NOH,27,6-1,180,University of Dayton,USA,Undrafted,Undrafted,Undrafted,78,7.1,1.2,2.8,-8.2,1.30%,6.80%,21.20%,50.90%,30.10%
Brendan Haywood,CHA,33,7-0,263,North Carolina,USA,2001,1,20,61,3.5,4.8,0.5,-7.9,10.20%,14.40%,11.20%,44.10%,4.00%
Brandon Rush,GSW,27,6-6,210,Kansas,USA,2008,1,13,2,7,0.5,1,7.8,0.00%,3.70%,20.00%,67.80%,15.40%
Brandon Roy,MIN,28,6-6,211,Washington,USA,2006,1,6,5,5.8,2.8,4.6,2.6,2.90%,8.80%,17.90%,36.80%,26.70%
Brandon Knight,DET,21,6-3,189,Kentucky,USA,2011,1,8,75,13.3,3.3,4,-2.7,2.30%,8.30%,22.30%,51.10%,21.60%
Brandon Jennings,MIL,23,6-1,169,None,USA,2009,1,10,80,17.5,3.1,6.5,-5,1.90%,6.40%,23.40%,51.00%,29.60%
Brandon Bass,BOS,28,6-8,250,Louisiana State,USA,2005,2,33,81,8.7,5.2,1,-3.5,6.30%,13.70%,15.40%,53.50%,6.00%
Brandan Wright,DAL,25,6-10,210,North Carolina,USA,2007,1,8,64,8.5,4.1,0.6,4.9,7.70%,14.30%,18.50%,60.60%,5.40%
Bradley Beal,WAS,20,6-5,207,Florida,USA,2012,1,3,56,13.9,3.8,2.4,-2.2,2.40%,9.60%,21.80%,51.50%,13.60%
Boris Diaw,SAS,31,6-8,235,None,France,2003,1,21,75,5.8,3.4,2.4,4.6,4.30%,10.90%,11.90%,60.30%,15.20%
Blake Griffin,LAC,24,6-10,251,Oklahoma,USA,2009,1,1,80,18,8.3,3.7,8,7.70%,20.00%,25.00%,57.20%,19.20%
Bismack Biyombo,CHA,20,6-9,245,None,DRC,2011,1,7,80,4.8,7.3,0.4,-8.4,8.80%,18.60%,10.10%,47.20%,2.50%
Bernard James,DAL,28,6-10,240,Florida State,USA,2012,2,33,46,2.8,2.8,0.1,-1.8,10.70%,17.30%,12.90%,54.10%,2.00%
Beno Udrih,ORL,30,6-3,203,None,Slovenia,2004,1,28,66,8.2,2.1,4.6,-5.4,2.20%,7.20%,18.60%,51.60%,32.90%
Ben Hansbrough,IND,25,6-3,203,Notre Dame,USA,Undrafted,Undrafted,Undrafted,28,2,0.6,0.8,-9.1,0.80%,7.10%,15.50%,50.10%,20.20%
Ben Gordon,CHA,30,6-3,200,Connecticut,USA,2004,1,3,75,11.2,1.7,1.9,-15.6,1.10%,7.60%,26.50%,51.50%,18.00%
Avery Bradley,BOS,22,6-2,180,Texas-Austin,USA,2010,1,19,50,9.2,2.2,2.1,-0.7,2.30%,5.50%,18.90%,46.10%,11.50%
Austin Rivers,NOH,20,6-4,200,Duke,USA,2012,1,10,61,6.2,1.8,2.1,-5.4,1.20%,7.00%,16.90%,43.10%,14.20%
Austin Daye,MEM,25,6-11,200,Gonzaga,USA,2009,1,15,55,4.5,2.2,0.8,0.9,2.40%,16.10%,16.30%,55.40%,9.30%
Arron Afflalo,ORL,27,6-5,215,UCLA,USA,2007,1,27,64,16.5,3.7,3.2,-7.6,1.30%,9.50%,22.40%,52.70%,14.60%
Aron Baynes,SAS,26,6-10,260,Washington State,Australia,Undrafted,Undrafted,Undrafted,16,2.7,2,0.3,0.9,8.40%,13.80%,15.80%,52.10%,5.30%
Arnett Moultrie,PHI,22,6-10,245,Mississippi State,USA,2012,1,27,47,3.7,3.1,0.2,-7,13.20%,13.40%,13.50%,59.50%,3.10%
Anthony Tolliver,ATL,28,6-8,240,Creighton,USA,Undrafted,Undrafted,Undrafted,62,4.1,2.5,0.5,-2.9,3.20%,12.80%,12.90%,53.10%,5.20%
Anthony Randolph,DEN,23,6-11,225,Louisiana State,USA,2008,1,14,39,3.7,2.4,0.3,0.6,9.10%,17.40%,21.30%,53.40%,5.40%
Anthony Morrow,DAL,27,6-5,210,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,41,4,0.7,0.3,-7.9,2.90%,5.60%,18.60%,53.00%,5.80%
Anthony Davis,NOH,20,6-10,220,Kentucky,USA,2012,1,1,64,13.5,8.2,1,-3.8,9.40%,21.30%,21.20%,55.90%,6.00%
Antawn Jamison,LAL,37,6-9,235,North Carolina,USA,1998,1,4,76,9.4,4.8,0.7,0.5,6.60%,14.60%,18.30%,56.10%,5.10%
Andris Biedrins,GSW,27,7-0,242,None,Latvia,2004,1,11,53,0.5,2.9,0.3,-5.7,6.80%,21.90%,3.70%,44.90%,3.90%
Andrew Nicholson,ORL,23,6-9,250,St. Bonaventure,Canada,2012,1,19,75,7.8,3.4,0.6,-6.4,5.60%,15.30%,21.60%,55.70%,6.20%
Andrew Goudelock,LAL,24,6-3,200,College of Charleston,USA,2011,2,46,1,0,1,0,-83.5,11.10%,0.00%,14.30%,0.00%,0.00%
Andrew Bogut,GSW,28,7-0,260,Utah,Australia,2005,1,1,32,5.8,7.7,2.1,2.3,8.90%,21.20%,13.40%,46.30%,12.10%
Andrei Kirilenko,MIN,32,6-9,235,None,Russia,1999,1,24,64,12.4,5.7,2.8,-0.5,5.00%,13.70%,17.00%,59.00%,14.40%
Andrea Bargnani,TOR,27,7-0,256,None,Italy,2006,1,1,35,12.7,3.7,1.1,-5.9,2.60%,10.70%,23.00%,48.20%,6.40%
Andre Miller,DEN,37,6-2,200,Utah,USA,1999,1,8,82,9.6,2.9,5.9,4.2,2.80%,8.00%,17.60%,54.80%,32.60%
Andre Iguodala,DEN,29,6-6,207,Arizona,USA,2004,1,9,80,13,5.3,5.4,6.9,3.00%,11.80%,18.60%,52.00%,22.40%
Andre Drummond,DET,19,6-10,270,Connecticut,USA,2012,1,9,60,7.9,7.6,0.5,-2.4,13.30%,23.50%,16.70%,57.80%,4.00%
Andray Blatche,BKN,26,6-11,260,None,USA,2005,2,49,82,10.3,5.1,1,0.3,10.40%,18.50%,25.80%,54.70%,10.80%
Anderson Varejao,CLE,30,6-11,260,None,Brazil,2004,2,30,25,14.1,14.4,3.4,-4,14.10%,27.20%,17.80%,52.90%,15.70%
Amir Johnson,TOR,26,6-9,210,No College,USA,2005,2,56,81,10,7.5,1.5,5.4,10.10%,17.20%,15.80%,59.10%,8.50%
Amar'e Stoudemire,NYK,30,6-11,245,None,USA,2002,1,9,29,14.2,5,0.4,2.7,9.20%,13.90%,25.40%,63.70%,3.70%
Alonzo Gee,CLE,26,6-6,219,Alabama,USA,Undrafted,Undrafted,Undrafted,82,10.3,3.9,1.6,-7,2.80%,10.50%,16.60%,50.50%,8.10%
Alexey Shved,MIN,24,6-6,182,None,Russia,Undrafted,Undrafted,Undrafted,77,8.6,2.3,3.7,-2.1,2.10%,7.50%,20.20%,47.40%,24.80%
Alec Burks,UTA,21,6-6,202,Colorado,USA,2011,1,12,64,7,2.3,1.4,4,3.30%,9.80%,19.60%,50.70%,12.70%
Alan Anderson,TOR,30,6-6,220,Michigan State,USA,Undrafted,Undrafted,Undrafted,65,10.7,2.3,1.6,-2.8,2.30%,8.40%,23.10%,50.90%,12.50%
Al-Farouq Aminu,NOH,22,6-9,215,Wake Forest,USA,2010,1,8,76,7.3,7.7,1.4,-0.6,7.00%,23.00%,14.30%,51.90%,7.60%
Al Jefferson,UTA,28,6-10,289,None,USA,2004,1,15,78,17.8,9.2,2.1,-3.4,6.30%,23.70%,25.70%,52.20%,11.90%
Al Horford,ATL,27,6-10,250,Florida,Dominican Rep...,2007,1,3,74,17.4,10.2,3.2,3.2,7.70%,20.60%,21.90%,56.00%,14.90%
Al Harrington,ORL,33,6-9,245,None,USA,1998,1,25,10,5.1,2.7,1,-17.1,4.90%,19.10%,24.20%,43.40%,14.10%
Aaron Gray,TOR,28,7-0,270,Pittsburgh,USA,2007,2,49,42,2.8,3.2,0.8,-8.1,9.40%,18.10%,13.10%,54.40%,10.30%
Aaron Brooks,HOU,28,6-0,161,Oregon,USA,2007,1,26,53,7.1,1.5,2.2,-10,1.30%,7.00%,17.80%,55.50%,19.00%
AJ Price,WAS,26,6-2,185,Connecticut,USA,2009,2,52,57,7.7,2,3.6,-1.9,1.50%,7.40%,17.70%,50.10%,27.30%
