PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Marreese Speights,GSW,26,6-10,255,Florida,USA,2008,1,16,79,6.4,3.7,0.4,-4.6,9.70%,18.50%,24.30%,50.70%,6.10%
Marquis Teague,BKN,21,6-2,190,Kentucky,USA,2012,1,29,40,2.7,1,1.5,-8.1,0.20%,9.00%,17.60%,39.80%,22.20%
Markieff Morris,PHX,24,6-10,245,Kansas,USA,2011,1,13,81,13.8,6,1.8,3.4,6.60%,15.90%,22.80%,56.40%,11.20%
Mario Chalmers,MIA,28,6-2,190,Kansas,USA,2008,2,34,73,9.8,2.9,4.9,6.7,2.20%,8.50%,17.00%,56.70%,23.20%
Marcus Thornton,BKN,27,6-4,205,Louisiana State,USA,2009,2,43,72,9.8,2.8,1.1,-0.3,3.30%,8.40%,19.30%,51.10%,7.20%
Marcus Morris Sr.,PHX,24,6-9,235,Kansas,USA,2011,1,14,82,9.7,3.9,1.1,3.4,4.80%,13.10%,19.70%,55.20%,7.70%
Marco Belinelli,SAS,28,6-5,210,None,Italy,2007,1,18,80,11.4,2.8,2.2,7.1,1.00%,10.10%,18.60%,60.50%,13.00%
Marcin Gortat,WAS,30,6-11,240,None,Poland,2005,2,57,81,13.2,9.5,1.7,5.5,7.70%,21.80%,17.90%,56.80%,8.00%
Marc Gasol,MEM,29,7-1,265,None,Spain,2007,2,48,59,14.6,7.2,3.6,0,4.60%,18.50%,22.00%,52.60%,18.00%
MarShon Brooks,LAL,25,6-5,200,Providence,USA,2011,1,25,35,4.5,1.5,0.7,3.7,3.30%,13.20%,22.70%,55.10%,12.10%
Manu Ginobili,SAS,36,6-6,205,None,Argentina,1999,2,57,68,12.3,3,4.3,12.9,2.10%,10.70%,23.80%,59.00%,27.40%
Manny Harris,LAL,24,6-5,185,Michigan,USA,Undrafted,Undrafted,Undrafted,9,8.1,3.8,1.2,-12.4,3.60%,14.20%,20.00%,48.50%,10.40%
Malcolm Thomas,UTA,25,6-9,225,San Diego State,USA,Undrafted,Undrafted,Undrafted,8,1.9,2.6,0.3,7,10.00%,21.10%,18.10%,44.40%,4.30%
Maalik Wayns,LAC,23,6-1,195,Villanova,USA,Undrafted,Undrafted,Undrafted,2,1,1,1,-25.5,0.00%,16.70%,9.50%,50.00%,33.30%
Luol Deng,CLE,29,6-9,220,Duke,United Kingdo...,2004,1,7,63,16,5.7,2.9,0,4.30%,11.70%,22.00%,51.70%,14.10%
Luke Ridnour,CHA,33,6-2,175,Oregon,USA,2003,1,14,61,5,1.6,2.9,-8.8,2.00%,6.90%,16.10%,45.20%,24.80%
Luke Babbitt,NOP,25,6-9,225,Nevada-Reno,USA,2010,1,16,27,6.3,3.3,1.1,7.9,4.20%,16.00%,17.30%,52.50%,8.90%
Luis Scola,IND,34,6-9,240,None,Argentina,2002,2,55,82,7.6,4.8,1,0.2,6.30%,21.50%,23.40%,50.50%,10.60%
Luc Mbah a Moute,MIN,27,6-8,230,UCLA,Cameroon,2008,2,37,64,3.5,2.3,0.6,-7.4,5.20%,9.20%,11.20%,50.30%,5.60%
Lou Williams,ATL,27,6-1,175,None,USA,2005,2,45,60,10.4,2.1,3.5,-6.1,0.70%,8.00%,20.50%,54.70%,23.40%
Lou Amundson,CHI,31,6-9,225,UNLV,USA,Undrafted,Undrafted,Undrafted,19,2,2.9,0.3,-7.7,14.40%,14.60%,13.60%,44.60%,5.70%
Lorenzo Brown,PHI,23,6-5,195,North Carolina State,USA,2013,2,52,26,2.5,1.1,1.6,0.8,3.00%,8.90%,19.50%,34.90%,28.10%
Leandro Barbosa,PHX,31,6-3,194,None,Brazil,2003,1,28,20,7.5,1.9,1.6,8.1,1.30%,8.70%,19.60%,50.60%,14.60%
LeBron James,MIA,29,6-8,250,None,USA,2003,1,1,77,27.1,6.9,6.3,6.9,3.40%,16.50%,30.30%,64.90%,31.10%
Lavoy Allen,IND,25,6-9,255,Temple,USA,2011,2,50,65,4.7,4.8,1.1,-8.8,9.80%,17.90%,13.90%,47.00%,10.50%
Larry Sanders,MIL,25,6-11,235,Va Commonwealth,USA,2010,1,15,23,7.7,7.2,0.8,-9.1,9.50%,18.50%,16.30%,47.80%,5.50%
Landry Fields,TOR,26,6-7,215,Stanford,USA,2010,2,39,30,2.3,2,0.7,-2.7,4.90%,13.80%,12.00%,44.30%,9.60%
Lance Thomas,NOP,26,6-8,225,Duke,USA,Undrafted,Undrafted,Undrafted,5,1.2,1.4,0.6,-4.8,4.70%,10.20%,14.00%,27.90%,12.00%
Lance Stephenson,IND,23,6-5,230,Cincinnati,USA,2010,2,40,78,13.8,7.2,4.6,5.2,3.70%,16.00%,19.10%,56.40%,21.70%
LaMarcus Aldridge,POR,28,6-11,240,Texas-Austin,USA,2006,1,2,69,23.2,11.1,2.6,7.5,6.50%,22.90%,29.60%,50.70%,12.80%
Kyrie Irving,CLE,22,6-3,193,Duke,Australia,2011,1,1,71,20.8,3.6,6.1,-4.9,2.00%,8.50%,27.40%,53.30%,31.10%
Kyle Singler,DET,26,6-8,230,Duke,USA,2011,2,33,82,9.6,3.7,0.9,-4.7,4.60%,8.00%,13.70%,57.40%,4.70%
Kyle O'Quinn,ORL,24,6-10,250,Norfolk State,USA,2012,2,49,69,6.2,5.3,1.1,-1.2,9.00%,21.30%,18.10%,52.60%,10.40%
Kyle Lowry,TOR,28,6-0,205,Villanova,USA,2006,1,24,79,17.9,4.7,7.4,4.5,3.10%,10.00%,22.20%,56.70%,33.60%
Kyle Korver,ATL,33,6-7,212,Creighton,USA,2003,2,51,71,12,4,2.9,3.2,0.90%,11.10%,13.60%,65.30%,12.70%
Kris Humphries,BOS,29,6-9,235,Minnesota,USA,2004,1,14,69,8.4,5.9,1,-5.6,8.90%,21.30%,18.90%,55.20%,8.70%
Kosta Koufos,MEM,25,7-0,265,Ohio State,USA,2008,1,23,80,6.4,5.2,0.5,1.7,11.80%,19.50%,18.70%,51.40%,4.70%
Kobe Bryant,LAL,35,6-6,205,None,USA,1996,1,13,6,13.8,4.3,6.3,-8.3,1.20%,13.00%,29.00%,50.50%,36.90%
Klay Thompson,GSW,24,6-7,205,Washington State,USA,2011,1,11,81,18.4,3.1,2.2,9.1,1.40%,7.00%,22.40%,55.50%,9.70%
Kirk Hinrich,CHI,33,6-4,190,Kansas,USA,2003,1,7,73,9.1,2.6,3.9,3.8,1.50%,7.70%,17.10%,49.40%,22.40%
Khris Middleton,MIL,22,6-8,217,Texas A&M,USA,2012,2,39,82,12.1,3.8,2.1,-7.5,2.40%,10.60%,18.60%,54.10%,11.40%
Kevin Seraphin,WAS,24,6-10,278,None,France,2010,1,17,53,4.7,2.4,0.3,-1.6,9.00%,13.90%,21.00%,53.30%,5.40%
Kevin Martin,MIN,31,6-7,197,Western Carolina,USA,2004,1,26,68,19.1,3,1.8,3.6,1.50%,8.10%,24.30%,55.30%,9.00%
Kevin Love,MIN,25,6-10,243,UCLA,USA,2008,1,5,77,26.1,12.5,4.4,5.9,7.60%,26.70%,28.10%,59.10%,20.50%
Kevin Garnett,BKN,38,6-11,253,None,USA,1995,1,5,54,6.5,6.6,1.5,-1,5.90%,28.00%,19.00%,46.70%,13.00%
Kevin Durant,OKC,25,6-9,240,Texas-Austin,USA,2007,1,2,81,32,7.4,5.5,8.1,2.00%,16.40%,32.20%,63.50%,25.90%
Kenyon Martin,NYK,36,6-9,225,Cincinnati,USA,2000,1,1,32,4.3,4.2,1.6,2.6,6.00%,15.80%,11.60%,52.10%,11.80%
Kentavious Caldwell-Pope,DET,21,6-5,205,Georgia,USA,2013,1,8,80,5.9,2,0.7,-1.2,2.20%,7.70%,13.60%,48.30%,5.00%
Kent Bazemore,LAL,24,6-5,201,Old Dominion,USA,Undrafted,Undrafted,Undrafted,67,6,1.7,1.4,-12.4,1.00%,11.50%,21.80%,51.50%,16.70%
Kenneth Faried,DEN,24,6-8,228,Morehead State,USA,2011,1,22,80,13.7,8.6,1.2,-3.2,10.30%,20.40%,20.80%,57.30%,7.10%
Kendrick Perkins,OKC,29,6-10,270,None,USA,2003,1,27,62,3.4,4.9,1.1,1.6,7.10%,17.40%,11.50%,47.40%,7.60%
Kendall Marshall,LAL,22,6-4,195,North Carolina,USA,2012,1,13,54,8,2.9,8.8,-5,1.00%,8.30%,16.10%,49.40%,42.60%
Kemba Walker,CHA,24,6-1,184,Connecticut,USA,2011,1,9,73,17.7,4.2,6.1,2.6,1.50%,9.90%,25.50%,49.90%,29.10%
Kelly Olynyk,BOS,23,7-0,238,Gonzaga,Canada,2013,1,13,70,8.7,5.2,1.6,-0.7,9.70%,16.40%,20.10%,54.60%,12.30%
Keith Bogans,BOS,34,6-5,215,Kentucky,USA,2003,2,43,6,2,0.5,0.5,-2.9,0.00%,6.00%,5.40%,82.00%,8.80%
Kawhi Leonard,SAS,23,6-7,230,San Diego State,USA,2011,1,15,66,12.8,6.2,2,9.9,4.20%,16.70%,18.00%,60.20%,10.30%
Justin Hamilton,MIA,24,7-0,255,Louisiana State,USA,2012,2,45,8,3.3,0.9,0,-16.2,6.30%,5.90%,16.90%,58.60%,0.00%
Julyan Stone,TOR,25,6-6,200,Texas-El Paso,USA,Undrafted,Undrafted,Undrafted,21,0.9,1,0.6,-19.4,1.60%,14.90%,8.70%,49.10%,17.90%
Jrue Holiday,NOP,24,6-4,205,UCLA,USA,2009,1,17,34,14.3,4.2,7.9,1.4,2.40%,10.20%,22.40%,50.50%,35.80%
Josh Smith,DET,28,6-9,225,None,USA,2004,1,17,77,16.4,6.8,3.3,-3.6,3.40%,15.50%,24.10%,46.30%,14.70%
Josh Powell,HOU,31,6-9,240,North Carolina State,USA,Undrafted,Undrafted,Undrafted,1,4,5,0,-18.4,0.00%,29.40%,16.70%,33.30%,0.00%
Josh McRoberts,CHA,27,6-10,240,Duke,USA,2007,2,37,78,8.5,4.8,4.3,1.3,3.70%,12.40%,13.70%,54.80%,21.50%
Josh Harrellson,DET,25,6-10,275,Kentucky,USA,2011,2,45,32,2.9,2.4,0.5,0,8.40%,14.30%,12.50%,54.70%,7.40%
Josh Childress,NOP,31,6-8,210,Stanford,USA,2004,1,6,4,0,0.8,0.5,31.4,0.00%,13.00%,2.00%,0.00%,9.50%
Jose Calderon,DAL,32,6-3,211,None,Spain,Undrafted,Undrafted,Undrafted,81,11.4,2.4,4.7,-0.5,1.30%,6.80%,16.00%,59.60%,22.30%
Jorge Gutierrez,BKN,25,6-3,195,California,Mexico,Undrafted,Undrafted,Undrafted,15,4.1,1.5,2,-8.9,1.30%,8.40%,13.60%,52.30%,20.40%
Jordan Hill,LAL,26,6-10,235,Arizona,USA,2009,1,8,72,9.7,7.4,0.8,-9.4,12.40%,21.70%,19.40%,57.90%,6.30%
Jordan Hamilton,HOU,23,6-7,220,Texas-Austin,USA,2011,1,26,60,6.7,3.2,0.9,-4.8,2.90%,14.80%,18.30%,50.70%,8.40%
Jordan Farmar,LAL,27,6-2,180,UCLA,USA,2006,1,26,41,10.1,2.5,4.9,-5.4,2.00%,8.80%,22.30%,53.30%,34.30%
Jordan Crawford,GSW,25,6-4,195,Xavier,USA,2010,1,27,81,11,2.3,3.5,-4.7,1.40%,8.10%,23.20%,51.60%,25.60%
Jonas Valanciunas,TOR,22,6-11,231,None,Lithuania,2011,1,5,81,11.3,8.8,0.7,2.5,10.40%,22.00%,18.30%,57.90%,4.10%
Jonas Jerebko,DET,27,6-10,231,None,Sweden,2009,2,39,64,4.2,2.7,0.6,-5.2,6.10%,17.00%,15.80%,57.70%,8.80%
Jon Leuer,MEM,25,6-10,228,Wisconsin,USA,2011,2,40,49,6.2,3.2,0.4,-0.6,6.10%,20.80%,20.80%,56.60%,5.20%
John Wall,WAS,23,6-4,195,Kentucky,USA,2010,1,1,82,19.3,4.1,8.8,3.5,1.30%,10.20%,26.70%,52.40%,39.20%
John Salmons,TOR,34,6-6,207,Miami,USA,2002,1,26,78,5.2,2.1,1.9,-0.5,1.10%,8.50%,12.60%,46.20%,13.50%
John Lucas III,UTA,31,5-11,166,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,42,3.8,0.9,1,-14.2,1.90%,4.80%,15.70%,40.30%,12.00%
John Jenkins,ATL,23,6-4,215,Vanderbilt,USA,2012,1,23,13,3.1,1.7,0.8,-9.9,1.90%,11.20%,15.20%,45.70%,11.30%
John Henson,MIL,23,6-11,220,North Carolina,USA,2012,1,14,70,11.1,7.1,1.6,-11.5,9.30%,18.00%,20.10%,54.30%,11.10%
Joel Freeland,POR,27,6-10,225,None,United Kingdo...,2006,1,30,52,3.3,4,0.7,1.9,11.30%,15.50%,12.00%,49.80%,7.20%
Joel Anthony,BOS,31,6-9,245,UNLV,Canada,Undrafted,Undrafted,Undrafted,33,0.8,1.2,0.1,-6.5,7.80%,12.70%,9.10%,39.40%,1.60%
Joe Johnson,BKN,33,6-7,240,Arkansas,USA,2001,1,10,79,15.8,3.4,2.7,0.4,2.00%,9.00%,22.10%,56.40%,14.80%
Jodie Meeks,LAL,26,6-4,208,Kentucky,USA,2009,2,41,77,15.7,2.5,1.8,-8.8,1.10%,6.10%,18.50%,60.10%,8.50%
Joakim Noah,CHI,29,6-11,232,Florida,USA,2007,1,9,80,12.6,11.3,5.4,4.4,10.20%,22.10%,18.50%,53.10%,25.80%
Jimmy Butler,CHI,24,6-7,220,Marquette,USA,2011,1,30,67,13.1,4.9,2.6,4,3.40%,9.50%,16.70%,52.20%,11.00%
Jimmer Fredette,CHI,25,6-2,195,Brigham Young,USA,2011,1,10,49,5.6,1.1,1.3,-2.9,1.50%,8.30%,23.70%,57.80%,22.10%
Jerryd Bayless,BOS,25,6-3,200,Arizona,USA,2008,1,11,72,9.3,2,2.7,-3.5,1.30%,7.60%,19.30%,49.80%,18.70%
Jermaine O'Neal,GSW,35,6-11,255,None,USA,1996,1,17,44,7.9,5.5,0.6,2.1,9.90%,16.40%,18.10%,57.00%,4.50%
Jeremy Tyler,NYK,23,6-10,250,None,USA,2011,2,39,41,3.6,2.7,0.2,-5.1,9.90%,18.90%,18.30%,53.20%,3.20%
Jeremy Lin,HOU,25,6-3,200,Harvard,USA,Undrafted,Undrafted,Undrafted,71,12.5,2.6,4.1,3.9,1.70%,6.70%,19.80%,57.20%,22.90%
Jeremy Lamb,OKC,22,6-5,185,Connecticut,USA,2012,1,12,78,8.5,2.4,1.5,7.1,1.80%,10.40%,19.70%,52.20%,12.30%
Jeremy Evans,UTA,26,6-9,197,Western Kentucky,USA,2010,2,55,66,6.1,4.7,0.7,-7.4,10.10%,16.70%,14.90%,54.90%,6.10%
Jeffery Taylor,CHA,25,6-7,225,Vanderbilt,Sweden,2012,2,31,26,8,2.3,0.8,-5.1,2.20%,7.50%,18.40%,43.60%,6.00%
Jeff Withey,NOP,24,7-0,235,Kansas,USA,2013,2,39,58,3.3,2.6,0.4,2.7,7.50%,14.70%,11.80%,59.00%,5.70%
Jeff Teague,ATL,26,6-2,181,Wake Forest,USA,2009,1,19,79,16.5,2.6,6.7,1.3,1.40%,6.90%,25.00%,54.10%,34.70%
Jeff Green,BOS,27,6-9,235,Georgetown,USA,2007,1,5,82,16.9,4.6,1.7,-6.1,1.80%,12.10%,23.20%,52.00%,8.50%
Jeff Ayres,SAS,27,6-9,250,Arizona State,USA,2009,2,31,73,3.3,3.5,0.8,6.2,10.20%,17.20%,12.00%,60.50%,8.50%
Jeff Adrien,MIL,28,6-7,245,Connecticut,USA,Undrafted,Undrafted,Undrafted,53,6.8,5.8,0.7,-3.2,10.40%,22.30%,16.40%,55.30%,6.40%
Jason Thompson,SAC,27,6-11,250,Rider University,USA,2008,1,12,82,7.1,6.4,0.6,0.4,7.70%,18.80%,14.30%,52.30%,4.00%
Jason Terry,BKN,36,6-2,180,Arizona,USA,1999,1,10,35,4.5,1.1,1.6,-5.4,0.70%,6.50%,14.40%,50.10%,15.60%
Jason Smith,NOP,28,7-0,240,Colorado State,USA,2007,1,20,31,9.7,5.8,0.9,-2.5,6.00%,16.90%,17.80%,49.50%,5.40%
Jason Maxiell,ORL,31,6-7,260,Cincinnati,USA,2005,1,26,34,3.2,2.5,0.3,-9.5,5.50%,11.90%,12.00%,45.90%,2.70%
Jason Collins,BKN,35,7-0,255,Stanford,USA,2001,1,18,22,1.1,0.9,0.2,-9.8,4.20%,7.70%,8.60%,48.50%,3.40%
Jarvis Varnado,PHI,26,6-9,230,Mississippi State,USA,2010,2,41,24,4.1,2.6,0.5,-11.2,5.30%,12.60%,11.90%,59.70%,5.90%
Jarrett Jack,CLE,30,6-3,200,Georgia Tech,USA,2005,1,22,80,9.5,2.8,4.1,-5.6,0.90%,8.90%,17.60%,49.80%,23.20%
Jared Sullinger,BOS,22,6-9,260,Ohio State,USA,2012,1,21,74,13.3,8.1,1.6,-0.8,11.20%,18.30%,23.40%,49.70%,9.70%
Jared Dudley,LAC,28,6-7,225,Boston College,USA,2007,1,22,74,6.9,2.2,1.4,6.8,2.10%,7.00%,13.40%,54.10%,8.70%
Jared Cunningham,SAC,23,6-4,195,Oregon State,USA,2012,1,24,13,2,0.5,0.6,4.5,1.20%,5.50%,16.40%,46.40%,15.40%
Jannero Pargo,CHA,34,6-1,185,Arkansas,USA,Undrafted,Undrafted,Undrafted,29,4.7,0.7,1.8,-10.1,0.40%,8.50%,27.30%,55.40%,43.30%
Jan Vesely,DEN,24,7-0,242,None,Czech Republi...,2011,1,6,54,3.6,3.5,0.4,-6.2,9.50%,15.80%,13.00%,49.80%,4.30%
James Southerland,NOP,24,6-8,215,Syracuse,USA,Undrafted,Undrafted,Undrafted,4,3.5,2,0,13.2,0.00%,22.20%,23.90%,44.10%,0.00%
James Nunnally,PHI,23,6-7,205,California-Santa Barbara,USA,Undrafted,Undrafted,Undrafted,13,3.4,1.5,0.6,-11.9,0.50%,10.20%,15.00%,44.00%,8.20%
James Jones,MIA,33,6-8,215,Miami,USA,2003,2,49,20,4.9,1.2,0.5,16.9,1.10%,9.30%,16.00%,66.60%,6.00%
James Johnson,MEM,27,6-9,248,Wake Forest,USA,2009,1,16,52,7.4,3.2,2.1,5.8,6.70%,11.00%,19.20%,55.20%,17.50%
James Harden,HOU,24,6-5,220,Arizona State,USA,2009,1,3,73,25.4,4.7,6.1,7.2,2.30%,9.40%,27.00%,61.80%,26.60%
James Anderson,PHI,25,6-6,210,Oklahoma State,USA,2010,1,20,80,10.1,3.8,1.9,-10.7,2.30%,10.60%,15.60%,53.00%,9.90%
Jameer Nelson,ORL,32,6-0,190,St. Joseph's (PA),USA,2004,1,20,68,12.1,3.4,7,-6.8,1.30%,9.50%,19.70%,51.50%,34.10%
Jamal Crawford,LAC,34,6-5,200,Michigan,USA,2000,1,8,69,18.6,2.3,3.2,5.9,1.60%,5.60%,26.40%,55.60%,18.10%
Jamaal Tinsley,UTA,36,6-3,188,Iowa State,USA,2001,1,27,8,1.1,1.4,2.9,-22.4,1.90%,9.40%,11.90%,22.50%,35.90%
Jamaal Franklin,MEM,22,6-5,191,San Diego State,USA,2013,2,41,21,1.9,1.1,0.3,4,2.60%,12.10%,13.70%,48.90%,5.30%
Jae Crowder,DAL,23,6-6,235,Marquette,USA,2012,2,34,78,4.6,2.5,0.8,10.9,3.90%,11.90%,12.80%,55.10%,6.70%
JaVale McGee,DEN,26,7-0,270,Nevada-Reno,USA,2008,1,18,5,7,3.4,0.4,-2.3,12.00%,10.60%,24.10%,45.50%,3.50%
JR Smith,NYK,28,6-6,220,No College,USA,2004,1,18,74,14.5,4,3,-0.6,1.50%,11.70%,21.30%,52.70%,15.20%
JJ Redick,LAC,30,6-4,190,Duke,USA,2006,1,11,35,15.2,2.1,2.2,9.6,0.90%,6.40%,20.90%,59.80%,11.60%
JJ Hickson,DEN,25,6-9,242,North Carolina State,USA,2008,1,19,69,11.8,9.2,1.4,-4.4,10.40%,22.00%,20.50%,52.10%,8.50%
J.J. Barea,MIN,30,6-0,178,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,79,8.4,1.9,3.8,-3.7,1.00%,9.30%,23.80%,47.10%,35.30%
Ish Smith,PHX,25,6-0,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,70,3.7,1.8,2.6,0.3,3.00%,9.90%,15.50%,43.80%,27.50%
Isaiah Thomas,SAC,25,5-9,185,Washington,USA,2011,2,60,72,20.3,2.9,6.3,0.7,1.90%,6.50%,25.40%,57.40%,31.70%
Isaiah Canaan,HOU,23,6-0,188,Murray State,USA,2013,2,34,22,4.6,1.1,1,-6.6,2.60%,6.20%,20.00%,50.60%,14.40%
Iman Shumpert,NYK,24,6-5,220,Georgia Tech,USA,2011,1,17,74,6.7,4.2,1.7,4.6,4.20%,12.40%,13.90%,48.00%,9.70%
Ian Mahinmi,IND,27,6-11,250,None,France,2005,1,28,77,3.5,3.3,0.3,0.6,8.50%,11.90%,11.20%,53.80%,3.10%
Ian Clark,UTA,23,6-3,173,Belmont,USA,Undrafted,Undrafted,Undrafted,23,3,0.8,0.7,8.2,1.70%,9.00%,21.20%,48.50%,14.70%
Hollis Thompson,PHI,23,6-8,206,Georgetown,USA,Undrafted,Undrafted,Undrafted,77,6,3.2,0.9,-9.1,3.90%,10.30%,11.10%,57.00%,6.10%
Hilton Armstrong,GSW,29,6-11,235,Connecticut,USA,2006,1,12,15,1.7,3.1,0.3,6.6,16.20%,27.20%,13.30%,48.00%,7.40%
Henry Sims,PHI,24,6-10,248,Georgetown,USA,Undrafted,Undrafted,Undrafted,46,7.6,5.2,1.1,-7.6,10.90%,15.70%,18.10%,53.50%,10.10%
Hedo Turkoglu,LAC,35,6-10,220,None,Turkey,2000,1,16,38,3,2.3,0.9,1.8,2.80%,18.40%,15.00%,49.20%,12.70%
Hasheem Thabeet,OKC,27,7-3,263,Connecticut,Tanzania,2009,1,2,23,1.2,1.7,0,-0.7,5.40%,15.40%,9.00%,53.60%,0.80%
Harrison Barnes,GSW,22,6-8,210,North Carolina,USA,2012,1,7,78,9.5,4,1.5,-0.8,2.90%,10.80%,16.60%,48.60%,8.00%
Hamady Ndiaye,SAC,27,7-0,235,Rutgers,Senegal,2010,2,56,14,0.4,1.3,0.2,-12.1,5.70%,17.80%,7.20%,31.80%,6.50%
Gustavo Ayon,ATL,29,6-10,250,None,Mexico,Undrafted,Undrafted,Undrafted,26,4.3,4.8,1.1,-3.5,10.10%,20.00%,14.60%,50.50%,10.10%
Greivis Vasquez,TOR,27,6-6,211,Maryland,Venezuela,2010,1,28,79,9.6,2.2,4.1,4.5,1.10%,8.80%,21.10%,53.70%,31.00%
Greg Stiemsma,NOP,28,6-11,260,Wisconsin,USA,Undrafted,Undrafted,Undrafted,55,2.9,4.1,0.7,-8,7.20%,16.50%,8.10%,58.40%,5.50%
Greg Smith,HOU,23,6-10,250,Fresno State,USA,Undrafted,Undrafted,Undrafted,11,3.5,2.5,0,-7.2,10.30%,15.50%,14.60%,62.90%,0.00%
Greg Oden,MIA,26,7-0,273,Ohio State,USA,2007,1,1,23,2.9,2.3,0,-7.2,11.20%,15.80%,15.00%,56.70%,0.70%
Greg Monroe,DET,24,6-11,250,Georgetown,USA,2010,1,7,82,15.2,9.3,2.1,-2.7,8.80%,19.60%,21.10%,53.10%,10.10%
Gorgui Dieng,MIN,24,6-11,238,Louisville,Senegal,2013,1,21,60,4.8,5,0.7,-3.5,11.70%,23.40%,16.70%,53.40%,7.60%
Gordon Hayward,UTA,24,6-8,220,Butler,USA,2010,1,9,77,16.2,5.1,5.2,-7.4,2.30%,12.60%,22.70%,52.00%,23.70%
Goran Dragic,PHX,28,6-3,190,None,Slovenia,2008,2,45,76,20.3,3.2,5.9,5.6,2.70%,6.60%,24.10%,60.40%,27.40%
Glen Rice,WAS,23,6-6,206,Michigan,USA,2013,2,35,11,2.9,1.8,0.6,5.9,3.10%,16.00%,18.60%,39.90%,10.10%
Glen Davis,LAC,28,6-9,289,Louisiana State,USA,2007,2,35,68,9.4,5.2,1.1,-5,6.50%,14.90%,20.00%,49.10%,8.00%
Gigi Datome,DET,26,6-8,215,None,Italy,Undrafted,Undrafted,Undrafted,34,2.4,1.4,0.3,7.7,5.20%,14.50%,19.80%,40.90%,7.10%
Giannis Antetokounmpo,MIL,19,6-9,205,None,Greece,2013,1,15,77,6.8,4.4,1.9,-4.5,4.20%,14.00%,14.80%,51.80%,12.00%
Gerald Wallace,BOS,31,6-7,220,Alabama,USA,2001,1,25,58,5.1,3.7,2.5,-5.8,2.50%,13.10%,11.50%,54.30%,15.20%
Gerald Henderson,CHA,26,6-5,215,Duke,USA,2009,1,12,77,14,4,2.6,-1.3,1.30%,11.20%,22.10%,50.70%,13.70%
Gerald Green,PHX,28,6-8,210,No College,USA,2005,1,18,82,15.8,3.4,1.5,1.1,2.10%,9.80%,23.30%,58.50%,8.50%
George Hill,IND,28,6-3,188,Indiana-Purdue Indianapolis,USA,2008,1,26,76,10.3,3.7,3.5,6.6,2.30%,8.90%,14.60%,56.30%,17.00%
Gary Neal,CHA,29,6-4,210,Towson,USA,Undrafted,Undrafted,Undrafted,52,10.5,1.7,1.6,-8,0.90%,7.60%,23.50%,53.00%,13.70%
Garrett Temple,WAS,28,6-6,195,Louisiana State,USA,Undrafted,Undrafted,Undrafted,75,1.8,0.9,1,-5.6,3.30%,8.00%,13.80%,43.10%,18.00%
Gal Mekel,DAL,26,6-3,191,Wichita State,Israel,Undrafted,Undrafted,Undrafted,31,2.4,0.9,2,-0.8,1.60%,8.50%,17.60%,40.00%,29.90%
Francisco Garcia,HOU,32,6-7,195,Louisville,Dominican Rep...,2005,1,23,55,5.7,2.2,1.1,1.5,2.00%,8.60%,13.10%,52.10%,9.00%
Evan Turner,IND,25,6-7,220,Ohio State,USA,2010,1,2,81,14,5,3.2,-7.4,2.40%,13.40%,22.90%,49.80%,17.40%
Evan Fournier,DEN,21,6-6,200,None,France,2012,1,20,76,8.4,2.7,1.5,0.4,2.10%,10.70%,19.10%,53.30%,11.90%
Ersan Ilyasova,MIL,27,6-10,235,None,Turkey,2005,2,36,55,11.2,6.2,1.3,-8.1,6.80%,16.80%,21.00%,48.60%,8.60%
Erik Murphy,CHI,23,6-10,230,Florida,Finland,2013,2,49,24,0.3,0.3,0.1,-41.4,2.70%,10.20%,10.10%,23.10%,6.50%
Eric Maynor,PHI,27,6-3,175,Va Commonwealth,USA,2009,1,20,31,2.6,1.3,1.7,-24.8,2.50%,10.00%,17.80%,38.70%,29.10%
Eric Gordon,NOP,25,6-4,215,Indiana,USA,2008,1,7,64,15.4,2.6,3.3,-6.4,1.50%,7.10%,22.70%,54.00%,16.40%
Eric Bledsoe,PHX,24,6-1,195,Kentucky,USA,2010,1,18,43,17.7,4.7,5.5,4.3,1.90%,12.00%,24.40%,57.80%,27.20%
Enes Freedom,UTA,22,6-11,247,None,Turkey,2011,1,3,80,12.3,7.5,0.9,-12.2,10.30%,19.50%,22.80%,52.30%,6.40%
Elton Brand,ATL,35,6-9,254,Duke,USA,1999,1,1,73,5.7,4.9,1,-1.8,7.50%,19.00%,13.80%,56.10%,8.10%
Elliot Williams,PHI,25,6-5,180,Memphis,USA,2010,1,22,67,6,1.9,1.1,-14.1,2.30%,8.70%,16.30%,51.90%,10.40%
Elias Harris,LAL,24,6-8,239,Gonzaga,Germany,Undrafted,Undrafted,Undrafted,2,0,0.5,0.5,-18.6,8.30%,0.00%,3.60%,0.00%,9.10%
Ekpe Udoh,MIL,27,6-10,245,Baylor,USA,2010,1,6,42,3.4,3.5,0.7,-9.7,7.70%,10.50%,11.60%,44.00%,5.90%
