PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Nik Stauskas,BKN,24,6-6,205,Michigan,Canada,2014,1,8,41,4.4,1.6,1,-4.6,0.70%,10.70%,15.90%,54.30%,11.50%
P.J. Dozier,OKC,21,6-6,205,South Carolina,USA,Undrafted,Undrafted,Undrafted,2,1,0.5,0,-33.3,0.00%,20.00%,42.90%,50.00%,0.00%
P.J. Tucker,HOU,33,6-6,245,Texas-Austin,USA,2006,2,35,82,6.1,5.6,0.9,11.4,4.10%,16.00%,10.30%,53.70%,4.70%
Rashad Vaughn,ORL,21,6-6,202,UNLV,USA,2015,1,17,28,2.3,0.8,0.5,-1.8,1.60%,8.50%,13.70%,54.60%,9.00%
Royce O'Neale,UTA,25,6-6,226,Baylor,USA,Undrafted,Undrafted,Undrafted,69,5,3.4,1.4,8.7,2.20%,17.50%,14.00%,54.00%,12.20%
Shabazz Muhammad,MIL,25,6-6,221,UCLA,USA,2013,1,14,43,5,1.8,0.3,-12.7,5.70%,13.60%,22.50%,51.00%,5.50%
Spencer Dinwiddie,BKN,25,6-6,200,Colorado,USA,2014,2,38,80,12.6,3.2,6.6,-1.3,1.60%,9.40%,20.10%,52.70%,34.90%
Sterling Brown,MIL,23,6-6,230,Southern Methodist,USA,2017,2,46,54,4,2.6,0.5,-2.5,3.50%,14.70%,13.50%,50.30%,4.90%
Tim Hardaway Jr.,NYK,26,6-6,205,Michigan,USA,2013,1,24,57,17.5,3.9,2.7,-1.9,1.60%,9.90%,22.90%,53.30%,12.30%
Tim Quarterman,HOU,23,6-6,190,Louisiana State,USA,2016,,,3,1.3,1,0.3,-36.9,0.00%,18.80%,16.70%,51.50%,25.00%
Timothe Luwawu-Cabarrot,PHI,23,6-6,200,None,France,2016,1,24,52,5.8,1.4,1,-0.1,1.70%,6.40%,16.80%,51.10%,9.80%
Torrey Craig,DEN,27,6-6,215,South Carolina Upstate,USA,Undrafted,Undrafted,Undrafted,39,4.2,3.3,0.6,-2.9,6.40%,13.40%,11.60%,53.50%,5.40%
Tyreke Evans,MEM,28,6-6,220,Memphis,USA,2009,1,4,52,19.4,5.1,5.2,0.1,2.70%,13.70%,27.70%,56.10%,30.40%
Vince Carter,SAC,41,6-6,220,North Carolina,USA,1998,1,5,58,5.4,2.6,1.2,-3.3,1.70%,13.00%,14.40%,52.30%,9.90%
Will Barton,DEN,27,6-6,190,Memphis,USA,2012,2,40,81,15.7,5,4.1,2.1,2.60%,12.60%,20.10%,56.20%,18.50%
Alex Caruso,LAL,24,6-5,186,Texas A&M,USA,Undrafted,Undrafted,Undrafted,37,3.6,1.8,2,-0.3,2.60%,8.60%,12.80%,51.90%,18.50%
Arron Afflalo,ORL,32,6-5,210,UCLA,USA,2007,1,27,53,3.4,1.2,0.6,-6.8,0.60%,8.20%,12.70%,51.60%,6.60%
Ben McLemore,MEM,25,6-5,195,Kansas,USA,2013,1,7,56,7.5,2.5,0.9,-13.5,3.00%,10.10%,18.20%,52.60%,7.80%
Bradley Beal,WAS,25,6-5,207,Florida,USA,2012,1,3,82,22.6,4.4,4.5,2.4,2.10%,10.10%,26.80%,56.40%,20.60%
C.J. Williams,LAC,28,6-5,230,North Carolina State,USA,2012,0,0,38,5.5,1.5,1.1,-1.2,1.70%,5.80%,13.40%,51.20%,8.60%
Charles Cooke,NOP,23,6-5,196,Dayton,USA,Undrafted,Undrafted,Undrafted,13,0.5,0.2,0.1,-15.7,0.00%,4.90%,16.30%,20.20%,3.80%
Courtney Lee,NYK,32,6-5,200,Western Kentucky,USA,2008,1,22,76,12,2.9,2.4,-5.5,1.30%,8.20%,16.50%,56.40%,11.30%
D'Angelo Russell,BKN,22,6-5,195,Ohio State,USA,2015,1,2,48,15.5,3.9,5.2,-7.2,2.30%,12.20%,29.50%,50.90%,34.80%
Damyean Dotson,NYK,24,6-5,210,Houston,USA,2017,2,44,44,4.1,1.9,0.7,-2.8,1.80%,14.20%,16.90%,53.20%,9.80%
Dejounte Murray,SAS,21,6-5,170,Washington,USA,2016,1,29,81,8.1,5.7,2.9,4.3,6.10%,19.60%,20.10%,48.50%,20.20%
Delon Wright,TOR,26,6-5,190,Utah,USA,2015,1,20,69,8,2.9,2.9,7.3,3.10%,10.70%,16.90%,57.40%,20.20%
Edmond Sumner,IND,22,6-5,188,Xavier,USA,2017,2,52,1,2,1,0,-120,0.00%,50.00%,20.00%,100%,0.00%
Emmanuel Mudiay,NYK,22,6-5,200,None,Democratic Re...,2015,1,7,64,8.6,2.4,3.2,-9.5,1.90%,9.90%,23.10%,47.40%,25.40%
Frank Ntilikina,NYK,19,6-5,190,None,France,2017,1,8,78,5.9,2.3,3.2,-2.2,2.10%,7.90%,16.60%,43.70%,21.00%
Iman Shumpert,SAC,28,6-5,220,Georgia Tech,USA,2011,1,17,14,4.4,2.9,1.2,5.4,2.60%,11.30%,12.50%,48.00%,8.40%
Jamal Crawford,MIN,38,6-5,185,Michigan,USA,2000,1,8,80,10.3,1.2,2.3,-4.5,1.30%,5.00%,23.10%,51.90%,17.70%
James Harden,HOU,28,6-5,220,Arizona State,USA,2009,1,3,72,30.4,5.4,8.8,10,1.70%,13.70%,35.30%,61.90%,44.90%
Jaylen Morris,ATL,22,6-5,185,Molloy,USA,Undrafted,Undrafted,Undrafted,6,4.7,2.7,1.2,-17.9,1.80%,12.50%,15.40%,43.80%,13.00%
Jeremy Lamb,CHA,26,6-5,185,Connecticut,USA,2012,1,12,80,12.9,4.1,2.3,1.3,2.40%,14.00%,22.00%,55.90%,15.40%
John Holland,CLE,29,6-5,205,Boston U.,USA,Undrafted,Undrafted,Undrafted,24,2.3,1,0.2,-8.8,3.60%,10.40%,17.80%,41.70%,4.00%
Jordan Clarkson,CLE,26,6-5,194,Missouri,USA,2014,2,46,81,13.9,2.7,2.7,-1.9,2.90%,8.00%,25.30%,54.20%,19.30%
Jordan Crawford,NOP,29,6-5,195,Xavier,USA,2010,1,27,5,6.6,0.8,2.6,-14.5,3.60%,3.60%,23.00%,60.10%,35.10%
Josh Hart,LAL,23,6-5,215,Villanova,USA,2017,1,30,63,7.9,4.2,1.3,-1.9,2.80%,14.30%,13.30%,59.60%,7.60%
Kent Bazemore,ATL,28,6-5,201,Old Dominion,USA,Undrafted,Undrafted,Undrafted,65,12.9,3.8,3.5,-4.5,1.40%,12.40%,22.10%,54.70%,19.90%
Kentavious Caldwell-Pope,LAL,25,6-5,205,Georgia,USA,2013,1,8,74,13.4,5.2,2.2,-0.9,2.30%,12.70%,16.50%,56.10%,9.30%
Lorenzo Brown,TOR,27,6-5,189,North Carolina State,USA,2013,2,52,14,2.3,1.1,0.9,14.3,0.80%,9.70%,12.30%,45.90%,12.50%
Luke Kennard,DET,22,6-5,200,Duke,USA,2017,1,12,73,7.6,2.4,1.7,3.9,1.40%,10.40%,16.90%,56.00%,12.70%
Malcolm Brogdon,MIL,25,6-5,215,Virginia,USA,2016,2,36,48,13,3.3,3.2,-2.1,1.70%,9.70%,18.90%,57.80%,16.50%
Malik Beasley,DEN,21,6-5,196,Florida State,USA,2016,1,19,62,3.2,1.1,0.5,-1,2.30%,9.50%,15.10%,50.90%,7.70%
MarShon Brooks,MEM,29,6-5,200,Providence,USA,2011,1,25,7,20.1,3,3.6,-0.4,3.90%,7.70%,27.10%,62.90%,20.50%
Marco Belinelli,PHI,32,6-5,210,None,Italy,2007,1,18,80,12.1,1.9,1.9,-1.4,1.00%,6.60%,19.70%,58.10%,11.50%
Marcus Georges-Hunt,MIN,24,6-5,226,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,42,1.4,0.4,0.2,-4.4,3.00%,4.30%,11.10%,51.50%,4.50%
Matt Williams Jr.,MIA,24,6-5,210,Central Florida,USA,Undrafted,Undrafted,Undrafted,3,1.7,0.3,0,66.7,0.00%,8.30%,28.00%,41.70%,0.00%
Milos Teodosic,LAC,31,6-5,196,None,Serbia,Undrafted,Undrafted,Undrafted,45,9.5,2.8,4.6,2.4,1.40%,9.00%,17.80%,56.40%,25.20%
Pat Connaughton,POR,25,6-5,210,Notre Dame,USA,2015,2,41,82,5.4,2,1.1,4.3,2.30%,8.00%,12.80%,53.90%,8.50%
RJ Hunter,HOU,24,6-5,185,Georgia State,USA,2015,1,28,5,3.8,1,0.6,1.1,0.00%,9.40%,21.40%,45.50%,11.10%
Reggie Hearn,DET,26,6-5,210,Northwestern,USA,2013,0,0,3,1,0,0,-35.7,0.00%,0.00%,10.50%,75.00%,0.00%
Sindarius Thornwell,LAC,23,6-5,215,South Carolina,USA,2017,2,48,73,3.9,1.9,0.9,-2.4,2.80%,8.60%,11.80%,51.90%,8.10%
Treveon Graham,CHA,24,6-5,219,Virginia Commonwealth,USA,Undrafted,Undrafted,Undrafted,63,4.3,1.9,0.9,-4.6,3.60%,7.90%,11.20%,55.30%,8.20%
Trey McKinney-Jones,IND,27,6-5,220,Miami,USA,Undrafted,Undrafted,Undrafted,1,0,0,0,-33.3,0.00%,0.00%,0.00%,0.00%,0.00%
Tyler Dorsey,ATL,22,6-5,183,Oregon,USA,2017,2,41,56,7.2,2.3,1.4,-7.1,1.60%,11.20%,19.30%,49.40%,12.80%
Tyrone Wallace,LAC,24,6-5,198,California,USA,2016,2,60,30,9.7,3.5,2.4,-1.5,2.40%,9.10%,15.90%,51.70%,11.50%
Vander Blue,LAL,25,6-5,200,Marquette,USA,Undrafted,Undrafted,Undrafted,5,0.6,0.2,0.6,17.6,0.00%,2.20%,8.50%,25.50%,8.60%
Wayne Ellington,MIA,30,6-5,200,North Carolina,USA,2009,1,28,77,11.2,2.8,1,2.2,1.10%,9.40%,16.70%,58.80%,6.00%
Wayne Selden,MEM,23,6-5,230,Kansas,USA,2016,,,35,9.3,1.6,1.9,-8.4,2.30%,6.00%,21.20%,55.10%,15.40%
Wesley Matthews,DAL,31,6-5,220,Marquette,USA,Undrafted,Undrafted,Undrafted,63,12.7,3.1,2.7,-7.2,1.30%,8.50%,17.30%,54.10%,12.50%
Xavier Silas,BOS,30,6-5,205,Northern Illinois,USA,2011,,,2,0,1,0,5.9,9.10%,12.50%,13.60%,0.00%,0.00%
Zach LaVine,CHI,23,6-5,185,UCLA,USA,2014,1,13,24,16.7,3.9,3,-12.1,1.30%,13.80%,29.00%,49.90%,18.70%
Antonio Blakeney,CHI,21,6-4,197,Louisiana State,USA,Undrafted,Undrafted,Undrafted,19,7.9,1.7,1.1,-1.3,1.10%,8.90%,22.70%,47.10%,9.60%
Austin Rivers,LAC,25,6-4,200,Duke,USA,2012,1,10,61,15.1,2.4,4,-1.7,1.30%,5.80%,20.60%,52.60%,17.90%
Brandon Paul,SAS,27,6-4,200,Illinois,USA,Undrafted,Undrafted,Undrafted,64,2.3,1.1,0.6,0.3,1.10%,10.90%,13.10%,50.40%,9.60%
Buddy Hield,SAC,25,6-4,214,Oklahoma,Bahamas,2016,1,6,80,13.5,3.8,1.9,-4.1,2.70%,12.90%,23.60%,55.70%,12.70%
David Nwaba,CHI,25,6-4,209,Cal Poly,USA,Undrafted,Undrafted,Undrafted,70,7.9,4.7,1.5,-5.8,5.00%,14.20%,15.30%,54.20%,9.40%
Derrick White,SAS,23,6-4,190,Colorado,USA,2017,1,29,17,3.2,1.5,0.5,13.5,3.40%,12.80%,14.60%,64.60%,9.80%
Dion Waiters,MIA,26,6-4,215,Syracuse,USA,2012,1,4,30,14.3,2.6,3.8,-5.3,0.90%,7.80%,25.00%,48.70%,21.00%
Dwyane Wade,MIA,36,6-4,220,Marquette,USA,2003,1,5,67,11.4,3.8,3.4,1.3,3.20%,12.40%,25.10%,50.00%,24.50%
E'Twaun Moore,NOP,29,6-4,191,Purdue,USA,2011,2,55,82,12.5,2.9,2.3,2.6,2.30%,6.50%,15.80%,59.30%,9.90%
Elfrid Payton,PHX,24,6-4,185,Louisana-Lafayette,USA,2014,1,10,63,12.7,4.3,6.2,-11.7,3.30%,11.70%,21.10%,53.80%,32.80%
Eric Gordon,HOU,29,6-4,215,Indiana,USA,2008,1,7,69,18,2.5,2.2,13,1.10%,6.50%,23.80%,57.80%,11.30%
Gary Harris,DEN,23,6-4,210,Michigan State,USA,2014,1,19,67,17.5,2.6,2.9,3.5,1.60%,6.10%,20.40%,59.70%,12.80%
Gian Clavell,DAL,24,6-4,185,Colorado State,Puerto Rico,Undrafted,Undrafted,Undrafted,7,2.9,1,0.4,14.8,1.60%,10.20%,14.70%,53.00%,7.10%
Isaiah Whitehead,BKN,23,6-4,213,Seton Hall,USA,2016,2,42,16,6.3,1.6,1.3,-2.3,2.20%,11.30%,27.40%,53.00%,21.30%
JJ Redick,PHI,34,6-4,200,Duke,USA,2006,1,11,70,17.1,2.5,3,7,0.40%,7.10%,20.60%,61.40%,14.90%
Jamal Murray,DEN,21,6-4,207,Kentucky,Canada,2016,1,7,81,16.7,3.7,3.4,3.7,3.30%,8.70%,22.30%,57.60%,15.90%
Jerian Grant,CHI,25,6-4,198,Notre Dame,USA,2015,1,19,74,8.4,2.3,4.6,-7.1,1.70%,8.40%,17.20%,52.80%,31.40%
Jodie Meeks,WAS,30,6-4,210,Kentucky,USA,2009,2,41,77,6.3,1.6,0.9,-6.8,1.30%,10.20%,17.90%,54.80%,10.00%
John Wall,WAS,27,6-4,210,Kentucky,USA,2010,1,1,41,19.4,3.7,9.6,3.8,1.60%,8.80%,28.10%,51.50%,42.50%
Jrue Holiday,NOP,28,6-4,205,UCLA,USA,2009,1,17,81,19,4.5,6,4.9,2.20%,9.50%,22.50%,57.00%,24.30%
Kobi Simmons,MEM,20,6-4,170,Arizona,USA,Undrafted,Undrafted,Undrafted,32,6.1,1.6,2.1,-17,2.10%,6.20%,16.30%,49.00%,15.70%
Kris Dunn,CHI,24,6-4,210,Providence,USA,2016,1,5,52,13.4,4.3,6,-8,1.50%,13.10%,24.50%,48.80%,31.90%
Marcus Smart,BOS,24,6-4,220,Oklahoma State,USA,2014,1,6,54,10.2,3.5,4.8,6.2,2.60%,8.50%,18.70%,47.90%,23.40%
Markelle Fultz,PHI,20,6-4,200,Washington,USA,2017,1,1,14,7.1,3.1,3.8,4.8,3.90%,10.50%,21.80%,41.60%,29.40%
Matthew Dellavedova,MIL,27,6-4,198,St.Mary's College of California,Australia,Undrafted,Undrafted,Undrafted,38,4.3,1.7,3.8,-5.5,2.10%,7.50%,13.40%,50.00%,29.60%
Milton Doyle,BKN,24,6-4,180,Loyola (IL),USA,2017,,,10,3.4,1.8,1,-5.3,2.10%,12.50%,17.30%,33.70%,12.20%
Nate Wolters,UTA,27,6-4,190,South Dakota State,USA,2013,2,38,5,0.4,0.4,0.2,-0.5,4.50%,5.60%,12.50%,16.70%,7.70%
Naz Mitrou-Long,UTA,24,6-4,218,Iowa State,Canada,Undrafted,Undrafted,Undrafted,1,3,0,0,250,0.00%,0.00%,50.00%,150.00%,0.00%
Norman Powell,TOR,25,6-4,215,UCLA,USA,2015,2,46,70,5.5,1.7,1.3,-1.9,1.30%,10.00%,18.50%,49.20%,12.20%
Ricky Rubio,UTA,27,6-4,190,None,Spain,2009,1,5,77,13.1,4.6,5.3,4.7,2.00%,13.90%,22.20%,53.70%,28.30%
Rodney McGruder,MIA,26,6-4,200,Kansas State,USA,Undrafted,Undrafted,Undrafted,18,5.1,1.8,0.9,5.5,3.50%,7.80%,11.40%,59.50%,7.50%
Rodney Purvis,ORL,24,6-4,205,Connecticut,USA,Undrafted,Undrafted,Undrafted,16,6,1.7,1.1,-9.1,0.30%,8.50%,18.70%,42.30%,9.20%
Ron Baker,NYK,25,6-4,220,Wichita State,USA,Undrafted,Undrafted,Undrafted,29,2.4,1,1.6,3.2,1.40%,6.40%,10.20%,50.40%,16.10%
Sean Kilpatrick,CHI,28,6-4,212,Cincinnati,USA,Undrafted,Undrafted,Undrafted,52,6.3,1.7,0.9,-8.6,0.70%,13.10%,24.20%,50.70%,12.10%
Shaquille Harrison,PHX,24,6-4,190,Tulsa,USA,Undrafted,Undrafted,Undrafted,23,6.6,2.7,2.4,6.1,2.30%,13.00%,17.30%,54.00%,19.90%
Tony Allen,NOP,36,6-4,213,Oklahoma State,USA,2004,1,25,22,4.7,2.1,0.4,-2,7.40%,9.10%,18.10%,51.40%,5.10%
Troy Daniels,PHX,26,6-4,205,Va Commonwealth,USA,Undrafted,Undrafted,Undrafted,79,8.9,1.6,0.6,-12.2,0.70%,6.90%,16.80%,58.30%,4.70%
Tyler Johnson,MIA,26,6-4,190,Fresno State,USA,Undrafted,Undrafted,Undrafted,72,11.7,3.4,2.3,1,1.60%,10.50%,18.00%,54.90%,12.30%
Victor Oladipo,IND,26,6-4,210,Indiana,USA,2013,1,2,75,23.1,5.2,4.3,5.9,1.90%,13.20%,29.50%,57.70%,20.90%
Wade Baldwin IV,POR,22,6-4,202,Vanderbilt,USA,2016,1,17,7,5.4,1.1,0.7,6,1.40%,9.00%,15.90%,74.80%,9.30%
Xavier Munford,MIL,26,6-4,173,Rhode Island,USA,2014,,,6,0.5,0.2,0.7,-23.2,5.00%,0.00%,18.40%,21.80%,36.40%
Xavier Rathan-Mayes,MEM,24,6-4,208,Florida State,Canada,2017,,,5,5.8,1,3.6,-24.2,0.00%,5.30%,20.70%,31.50%,24.70%
Aaron Jackson,HOU,32,6-3,183,Duquesne,USA,Undrafted,Undrafted,Undrafted,1,8,3,1,-19.8,5.60%,3.10%,14.90%,40.50%,5.30%
Andre Ingram,LAL,32,6-3,190,American,USA,Undrafted,Undrafted,Undrafted,2,12,3,3.5,14.1,1.60%,7.20%,13.60%,65.50%,14.90%
Bryn Forbes,SAS,24,6-3,190,Michigan State,USA,Undrafted,Undrafted,Undrafted,80,6.9,1.4,1,3.5,0.80%,6.50%,15.90%,52.50%,7.70%
CJ McCollum,POR,26,6-3,190,Lehigh,USA,2013,1,10,81,21.4,4,3.4,1.6,1.70%,8.90%,25.90%,53.60%,15.60%
Cameron Payne,CHI,23,6-3,185,Murray State,USA,2015,1,14,25,8.8,2.8,4.5,-7.5,2.70%,8.90%,18.30%,49.80%,29.40%
Cory Joseph,IND,26,6-3,190,Texas-Austin,Canada,2011,1,29,82,7.9,3.2,3.2,-1.1,1.70%,10.10%,14.30%,50.30%,16.40%
Damian Lillard,POR,27,6-3,195,Weber State,USA,2012,1,6,73,26.9,4.5,6.6,6.1,2.20%,9.40%,29.50%,59.40%,30.10%
De'Aaron Fox,SAC,20,6-3,175,Kentucky,USA,2017,1,5,73,11.6,2.8,4.4,-10.2,1.60%,8.70%,22.70%,47.80%,24.00%
Dennis Smith Jr.,DAL,20,6-3,195,North Carolina State,USA,2017,1,9,69,15.2,3.8,5.2,-7.6,2.30%,10.60%,28.00%,47.30%,30.10%
Derrick Rose,MIN,29,6-3,190,Memphis,USA,2008,1,1,25,8.4,1.4,1.5,-6.2,3.30%,5.30%,24.50%,50.70%,13.60%
Devin Harris,DEN,35,6-3,185,Wisconsin,USA,2004,1,5,71,8.4,1.8,2.1,4.1,0.90%,8.50%,19.40%,56.30%,16.50%
Donovan Mitchell,UTA,21,6-3,215,Louisville,USA,2017,1,13,79,20.5,3.7,3.7,6.8,2.00%,9.30%,28.30%,54.10%,18.90%
Dwight Buycks,DET,29,6-3,190,Marquette,USA,Undrafted,Undrafted,Undrafted,29,7.4,1.4,2,0.6,2.80%,6.70%,26.60%,49.80%,24.00%
Gary Payton II,LAL,25,6-3,190,Oregon State,USA,Undrafted,Undrafted,Undrafted,23,3,1.9,0.9,4.9,5.60%,14.40%,16.20%,44.30%,13.00%
George Hill,CLE,32,6-3,188,Indiana-Purdue Indianapolis,USA,2008,1,26,67,10,2.7,2.8,-3.3,2.30%,8.10%,16.10%,58.00%,14.50%
Goran Dragic,MIA,32,6-3,190,None,Slovenia,2008,2,45,75,17.3,4.1,4.8,0.2,2.30%,10.50%,25.00%,54.30%,24.50%
Ian Clark,NOP,27,6-3,175,Belmont,USA,Undrafted,Undrafted,Undrafted,74,7.4,1.7,1.5,1,0.70%,7.40%,16.80%,52.90%,10.70%
Isaiah Taylor,ATL,23,6-3,170,Texas-Austin,USA,2016,,,67,6.6,1.4,3.1,-0.8,1.80%,5.80%,19.50%,49.20%,27.20%
Jarrett Jack,NYK,34,6-3,200,Georgia Tech,USA,2005,1,22,62,7.5,3.1,5.6,-0.7,1.40%,10.60%,16.40%,48.90%,30.20%
Jeremy Lin,BKN,29,6-3,200,Harvard,USA,Undrafted,Undrafted,Undrafted,1,18,0,4,-9.5,0.00%,0.00%,25.40%,59.70%,23.50%
Jerryd Bayless,PHI,29,6-3,200,Arizona,USA,2008,1,11,39,7.9,2.1,1.4,-3.4,1.60%,6.60%,14.60%,54.60%,8.50%
Jose Calderon,CLE,36,6-3,200,None,Spain,Undrafted,Undrafted,Undrafted,57,4.5,1.5,2.1,3.2,1.70%,7.90%,11.80%,64.30%,17.50%
Kadeem Allen,BOS,25,6-3,200,Arizona,USA,2017,2,53,18,1.1,0.6,0.7,-8.4,3.40%,6.70%,13.20%,36.60%,16.70%
Kyrie Irving,BOS,26,6-3,193,Duke,Australia,2011,1,1,60,24.4,3.8,5.1,5.6,1.70%,9.60%,29.80%,61.00%,28.20%
Malcolm Delaney,ATL,29,6-3,190,Virginia Tech,USA,Undrafted,Undrafted,Undrafted,54,6.3,1.9,3,-4.5,0.90%,9.00%,16.60%,51.90%,24.40%
Malik Monk,CHA,20,6-3,200,Kentucky,USA,2017,1,11,63,6.7,1,1.4,-11.8,0.80%,6.90%,24.10%,47.70%,17.80%
Markel Brown,HOU,26,6-3,190,Oklahoma State,USA,2014,2,44,4,1.3,1.3,0.5,-25.1,2.90%,10.80%,13.20%,35.70%,10.50%
Monte Morris,DEN,23,6-3,175,Iowa State,USA,2017,2,51,3,3.3,0.7,2.3,-14.8,0.00%,8.00%,13.60%,72.70%,36.80%
Ramon Sessions,WAS,32,6-3,190,Nevada-Reno,USA,2007,2,56,28,4.9,1.4,2.8,-10.8,1.50%,8.60%,18.70%,47.90%,29.70%
Reggie Jackson,DET,28,6-3,208,Boston College,USA,2011,1,24,45,14.6,2.8,5.3,0.4,2.30%,8.40%,26.50%,51.60%,33.10%
Russell Westbrook,OKC,29,6-3,200,UCLA,USA,2008,1,4,80,25.4,10.1,10.3,6.6,4.80%,22.60%,32.60%,52.40%,46.40%
Ryan Arcidiacono,CHI,24,6-3,195,Villanova,USA,Undrafted,Undrafted,Undrafted,24,2,1,1.5,-2.3,0.30%,7.70%,8.10%,55.00%,16.10%
Shelvin Mack,ORL,28,6-3,203,Butler,USA,2011,2,34,69,6.9,2.4,3.9,-2.7,1.60%,10.20%,17.50%,51.80%,30.80%
Stephen Curry,GSW,30,6-3,190,Davidson,USA,2009,1,7,51,26.4,5.1,6.1,13,2.40%,12.40%,29.00%,67.50%,27.20%
Tyler Ennis,LAL,23,6-3,194,Syracuse,Canada,2014,1,18,54,4.1,1.8,1.9,-1.7,2.60%,10.10%,16.90%,47.30%,23.40%
Walt Lemon Jr.,NOP,25,6-3,180,Bradley,USA,2014,,,5,3.4,0.4,1,-14.5,0.00%,6.50%,25.60%,49.10%,17.20%
Avery Bradley,LAC,27,6-2,180,Texas-Austin,USA,2010,1,19,46,14.3,2.5,2,-4.2,1.40%,6.80%,22.90%,49.60%,10.50%
Bobby Brown,HOU,33,6-2,175,Cal State-Fullerton,USA,Undrafted,Undrafted,Undrafted,20,2.5,0.4,0.6,-24.5,0.00%,6.10%,25.20%,42.50%,19.00%
Briante Weber,MEM,25,6-2,165,Va Commonwealth,USA,Undrafted,Undrafted,Undrafted,18,2.8,1.9,1.2,-21.6,3.00%,13.00%,11.10%,52.70%,13.90%
Darren Collison,IND,30,6-2,185,UCLA,USA,2009,1,21,69,12.4,2.6,5.3,2.6,1.90%,7.20%,17.00%,61.00%,25.70%
Jason Terry,MIL,40,6-2,185,Arizona,USA,1999,1,10,51,3.3,0.9,1.2,1.5,0.60%,5.60%,9.70%,52.50%,9.80%
Jeff Teague,MIN,30,6-2,189,Wake Forest,USA,2009,1,19,70,14.2,3,7,2.7,1.10%,8.10%,20.10%,55.30%,29.80%
Joe Young,IND,26,6-2,185,Oregon,USA,2015,2,43,53,3.9,1.2,0.7,-6.8,2.00%,9.10%,16.90%,52.10%,10.30%
Jonathan Gibson,BOS,30,6-2,185,New Mexico State,USA,Undrafted,Undrafted,Undrafted,4,8.5,0.8,1,0.2,0.00%,7.10%,28.00%,73.90%,14.80%
Langston Galloway,DET,26,6-2,200,St. Joseph's (PA),USA,Undrafted,Undrafted,Undrafted,58,6.2,1.6,1,4.2,1.40%,8.90%,18.80%,50.30%,10.50%
Larry Drew II,NOP,28,6-2,180,UCLA,USA,Undrafted,Undrafted,Undrafted,10,1.7,0.3,1,-9.1,4.50%,0.00%,17.00%,35.40%,19.60%
London Perrantes,CLE,23,6-2,190,Virginia,USA,2017,,,14,0.5,0.3,0.4,-16,1.50%,6.40%,10.10%,23.00%,10.20%
Mario Chalmers,MEM,32,6-2,190,Kansas,USA,2008,2,34,66,7.7,2.4,3,-2.5,0.90%,10.40%,18.60%,50.30%,21.40%
Marquis Teague,MEM,25,6-2,189,Kentucky,USA,2012,1,29,3,3.7,2,4.3,-19.7,1.20%,7.20%,12.10%,30.20%,24.10%
Quinn Cook,GSW,25,6-2,179,Duke,USA,Undrafted,Undrafted,Undrafted,33,9.5,2.5,2.7,-2.2,1.40%,9.40%,17.60%,59.30%,17.90%
T.J. McConnell,PHI,26,6-2,190,Arizona,USA,2015,0,,76,6.3,3,4,-1.4,2.10%,10.00%,13.40%,54.50%,25.80%
Terry Rozier,BOS,24,6-2,190,Louisville,USA,2015,1,16,80,11.3,4.7,2.9,2.6,2.90%,14.40%,19.90%,52.00%,18.40%
Tony Parker,SAS,36,6-2,185,None,France,2001,1,28,55,7.7,1.7,3.5,-1.2,0.70%,8.30%,20.10%,49.80%,28.20%
Tyus Jones,MIN,22,6-2,184,Duke,USA,2015,1,24,82,5.1,1.6,2.8,5.6,1.10%,8.30%,12.40%,57.20%,21.50%
Brandon Jennings,MIL,28,6-1,170,None,USA,2009,1,10,14,5.2,2.2,3.1,-13.1,2.20%,13.10%,19.10%,47.80%,33.10%
Demetrius Jackson,PHI,23,6-1,201,Notre Dame,USA,2016,2,45,15,1.1,0.8,0.6,-24.1,6.00%,8.60%,15.60%,42.40%,18.80%
Dennis Schroder,ATL,24,6-1,172,None,Germany,2013,1,17,67,19.4,3.1,6.2,-6.7,2.10%,8.10%,29.90%,51.50%,35.20%
Derrick Walton Jr.,MIA,23,6-1,185,Michigan,USA,Undrafted,Undrafted,Undrafted,16,1.8,1,1,-10.5,1.40%,9.50%,9.20%,52.50%,17.00%
Eric Bledsoe,MIL,28,6-1,205,Kentucky,USA,2010,1,18,74,17.7,3.8,5,2.7,2.30%,10.00%,25.40%,58.20%,24.60%
Jacob Pullen,PHI,28,6-1,200,Kansas State,USA,Undrafted,Undrafted,Undrafted,3,0.7,0,0,4.2,0.00%,0.00%,18.80%,50.00%,0.00%
Josh Gray,PHX,24,6-1,180,Louisiana State,USA,Undrafted,Undrafted,Undrafted,5,6.4,2,2.4,-35.1,1.70%,10.40%,24.30%,34.90%,24.00%
Josh Magette,ATL,28,6-1,160,Alabama Huntsville,USA,2012,0,0,18,2.6,1.1,3.2,-0.5,0.90%,7.90%,11.90%,46.40%,37.00%
Kemba Walker,CHA,28,6-1,184,Connecticut,USA,2011,1,9,80,22.1,3.1,5.6,3.3,1.10%,7.70%,26.70%,57.20%,26.40%
Lou Williams,LAC,31,6-1,175,None,USA,2005,2,45,79,22.6,2.5,5.3,1.6,1.50%,5.90%,28.50%,57.40%,25.40%
